# {"t_start": 1586209891.9861698, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
1.0,173,2.076687
0.0,125,2.88118
1.0,174,3.969123
0.0,129,4.806211
0.0,125,5.651429
0.0,127,6.465835
0.0,129,7.056266
2.0,204,8.51927
0.0,129,9.361775
0.0,129,10.217724
7.0,431,13.039075
4.0,299,15.033803
0.0,125,15.853354
5.0,352,18.53809
0.0,127,19.52166
0.0,127,20.254983
0.0,125,21.247224
2.0,202,22.911743
0.0,129,23.847823
3.0,248,25.901546
4.0,297,28.218042
0.0,129,29.223873
2.0,198,30.646469
0.0,129,31.624177
0.0,127,32.557374
0.0,127,33.480163
5.0,328,35.860991
0.0,125,36.810852
2.0,198,38.275306
2.0,202,40.232726
2.0,202,41.788121
0.0,127,42.800209
0.0,127,43.780822
0.0,127,44.793597
6.0,397,47.9356
0.0,127,48.958994
0.0,129,49.971892
5.0,350,52.851868
0.0,127,53.808016
0.0,127,54.814046
1.0,155,55.973133
0.0,125,56.905515
0.0,125,57.900611
0.0,125,58.851928
4.0,297,61.133793
0.0,127,62.125082
4.0,297,64.488678
0.0,127,65.545143
9.0,401,68.830487
1.0,171,70.273581
0.0,127,71.359905
2.0,202,73.077481
1.0,173,74.335243
2.0,198,75.795261
9.0,404,78.978312
0.0,123,79.924647
2.0,200,81.587152
5.0,350,84.261961
0.0,127,85.241577
0.0,129,86.219728
0.0,129,87.22608
5.0,350,90.155881
0.0,127,91.129837
0.0,129,91.8627
4.0,297,94.331804
9.0,404,97.475529
11.0,474,101.136174
9.0,546,105.292114
7.0,408,108.711204
0.0,129,109.397036
0.0,129,110.347303
0.0,127,111.272485
9.0,330,114.009578
8.0,299,116.285492
0.0,127,117.223547
14.0,527,121.452214
0.0,129,122.49166
10.0,476,125.969921
1.0,155,127.049196
3.0,237,128.928989
7.0,248,130.862788
6.0,399,133.90932
3.0,233,135.768914
11.0,271,137.863933
4.0,261,139.953703
5.0,295,142.208951
7.0,250,144.140368
12.0,322,146.49014
12.0,322,148.809834
1.0,159,150.215303
11.0,409,153.320227
14.0,549,157.684558
7.0,426,161.274461
3.0,216,163.30253
3.0,232,165.415375
10.0,437,169.662131
2.0,201,171.24755
6.0,317,174.1953
7.0,418,177.776899
13.0,492,181.831518
9.0,427,185.692908
13.0,569,190.489717
1.0,177,191.854193
12.0,499,196.421361
3.0,252,198.755427
5.0,297,201.284628
7.0,394,204.637222
1.0,158,205.957275
3.0,230,208.151451
13.0,459,211.907513
4.0,263,214.130015
9.0,473,218.597818
12.0,321,221.440332
13.0,552,226.880367
5.0,295,229.239761
14.0,386,232.548842
3.0,251,234.215715
10.0,527,238.226204
0.0,129,239.142126
7.0,380,242.000556
12.0,302,244.160474
7.0,417,247.465599
2.0,204,248.806548
9.0,468,252.410919
6.0,358,254.865205
3.0,255,256.748723
1.0,158,257.904633
13.0,568,263.033566
13.0,553,267.377758
3.0,233,269.215086
7.0,397,272.35816
8.0,459,275.807921
4.0,261,277.663342
1.0,158,278.847715
7.0,411,281.865806
6.0,363,284.73496
8.0,425,287.793277
8.0,474,291.421326
14.0,600,295.921134
