# {"t_start": 1586209891.9449203, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
2.0,185,2.181025
1.0,173,3.242725
2.0,202,4.706146
0.0,123,5.293522
0.0,127,6.109957
2.0,202,7.565833
0.0,129,8.399687
5.0,350,10.665615
6.0,376,13.195859
0.0,129,14.016526
0.0,129,14.859742
0.0,129,15.708594
0.0,127,16.577468
0.0,129,17.568848
0.0,127,18.161629
3.0,248,20.164006
0.0,127,21.156729
0.0,129,22.166411
0.0,129,23.089908
10.0,433,26.509324
0.0,127,27.499058
0.0,129,28.484724
0.0,127,29.505638
0.0,129,30.502446
0.0,129,31.474048
10.0,431,34.740543
2.0,200,36.104769
0.0,129,37.062845
0.0,129,38.091081
5.0,350,41.295491
3.0,246,43.403117
0.0,125,44.372604
5.0,350,46.973272
0.0,129,47.947294
2.0,200,49.418683
10.0,452,53.466997
0.0,129,54.476746
0.0,127,55.493176
5.0,350,58.135106
2.0,202,59.835494
0.0,125,60.805212
9.0,404,64.07843
0.0,127,65.170496
0.0,125,65.853188
0.0,129,66.797412
2.0,202,68.543277
3.0,230,70.728076
0.0,129,71.535063
9.0,404,74.843349
2.0,202,76.505216
0.0,129,77.487736
0.0,127,78.436199
14.0,486,82.17278
0.0,125,83.139839
0.0,129,84.121313
0.0,127,85.093086
1.0,172,86.366785
0.0,129,87.360972
1.0,155,88.478406
1.0,175,90.096003
5.0,350,92.6859
3.0,275,94.776698
9.0,403,97.921812
2.0,198,99.616802
1.0,176,100.864234
3.0,216,102.595403
2.0,227,104.046713
3.0,216,105.820421
7.0,420,109.031535
9.0,404,112.139928
0.0,129,113.084928
0.0,129,114.121467
9.0,404,117.290084
7.0,379,120.34953
3.0,268,122.485297
1.0,153,123.53778
1.0,154,124.627745
14.0,479,128.159143
11.0,424,131.677956
11.0,450,135.035605
0.0,129,136.005859
1.0,177,137.27441
0.0,129,138.243042
4.0,247,140.240813
3.0,252,142.220929
7.0,402,145.329262
9.0,329,147.693749
13.0,374,150.6098
4.0,261,152.606688
8.0,281,154.75859
12.0,501,158.886159
10.0,515,163.519265
6.0,341,166.787798
0.0,129,167.850722
2.0,204,169.811139
1.0,173,171.190247
6.0,324,173.892226
17.0,517,178.471603
5.0,321,181.325481
9.0,497,185.646513
11.0,472,189.486547
0.0,129,190.610005
0.0,129,191.613542
0.0,129,192.652334
12.0,497,197.297702
0.0,129,198.418667
1.0,157,199.689222
8.0,279,202.171575
12.0,497,206.248308
0.0,129,207.415328
2.0,205,209.311692
10.0,525,213.752023
12.0,302,216.396003
7.0,248,218.677791
12.0,320,221.526841
5.0,326,224.637358
2.0,201,226.282192
11.0,471,230.443334
0.0,129,231.432807
11.0,472,235.087332
16.0,651,240.109252
7.0,418,243.136925
8.0,437,246.579509
8.0,482,250.010059
4.0,266,251.929818
3.0,213,253.599218
7.0,408,256.588724
13.0,554,261.253948
16.0,574,266.250156
2.0,222,267.618603
2.0,223,269.448137
2.0,186,270.745793
4.0,305,273.070885
12.0,530,277.091286
14.0,380,280.03103
10.0,370,282.876866
6.0,381,285.775061
3.0,252,287.580803
3.0,215,288.994877
5.0,301,291.38064
10.0,565,295.621589
6.0,358,298.368199
17.0,384,301.20754
10.0,512,304.71093
5.0,370,307.43244
10.0,397,310.316179
5.0,308,312.447869
5.0,371,315.243062
12.0,547,319.18506
12.0,453,322.685394
14.0,379,325.661623
16.0,649,330.883256
9.0,474,334.227754
6.0,364,336.996631
13.0,354,339.709458
9.0,488,343.170913
17.0,585,347.748628
18.0,593,352.136731
8.0,417,355.499486
9.0,440,358.736132
10.0,533,362.796909
10.0,522,366.894183
9.0,503,370.732545
11.0,565,374.92282
8.0,453,378.177752
13.0,638,382.897578
9.0,518,386.719544
15.0,451,390.216892
17.0,621,394.685555
12.0,528,398.619921
18.0,708,404.115395
13.0,548,408.106861
5.0,330,410.362138
12.0,439,413.850657
13.0,503,417.980042
16.0,462,421.544077
8.0,463,425.551777
17.0,604,430.132363
10.0,377,432.920762
6.0,343,435.538574
12.0,589,439.779948
19.0,667,445.217045
11.0,540,449.231667
9.0,324,451.73935
9.0,515,455.514241
7.0,389,458.369201
10.0,541,462.361156
7.0,447,465.723725
22.0,743,471.561957
12.0,612,475.855588
11.0,544,480.038367
16.0,655,484.858498
12.0,601,489.235998
10.0,529,493.246953
17.0,579,497.629452
14.0,682,502.991184
15.0,396,505.963967
20.0,682,511.106125
12.0,507,514.917255
15.0,451,518.093112
16.0,645,522.905819
24.0,733,528.423294
21.0,713,534.022485
10.0,469,537.746386
14.0,586,542.297131
24.0,772,548.09481
10.0,508,551.855825
18.0,692,556.954277
14.0,528,560.799946
15.0,702,566.118311
18.0,715,571.309432
8.0,478,575.093711
11.0,605,579.737329
13.0,602,584.001432
8.0,444,587.159954
8.0,411,590.409806
18.0,625,594.844194
20.0,681,600.431446
11.0,461,603.729864
