# {"t_start": 1586209891.740461, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
2.0,205,2.479802
3.0,232,4.112207
2.0,202,5.302116
2.0,200,6.78576
2.0,222,8.071919
0.0,127,8.953334
0.0,129,9.772686
0.0,127,10.622901
3.0,248,12.258771
1.0,173,13.309184
1.0,173,14.369804
0.0,127,15.220077
4.0,299,17.254032
5.0,350,20.071278
4.0,297,22.445997
0.0,127,23.361986
0.0,129,24.325736
0.0,127,25.324339
0.0,127,26.304893
0.0,127,27.295512
0.0,127,28.018846
3.0,248,30.080476
9.0,404,33.187321
0.0,129,34.134033
0.0,127,35.091823
9.0,404,38.262396
2.0,198,40.150244
0.0,127,40.957456
9.0,404,44.613155
0.0,125,45.32362
0.0,127,46.26145
0.0,127,47.221865
0.0,127,48.198548
2.0,202,49.950843
0.0,127,50.767723
0.0,127,51.861768
5.0,350,54.762908
0.0,127,55.78329
5.0,350,58.430844
4.0,297,60.985614
9.0,404,64.253466
0.0,129,65.374991
0.0,127,66.078985
0.0,129,67.032478
0.0,129,68.007323
0.0,127,69.09669
0.0,127,70.219907
0.0,129,71.285679
9.0,404,74.604017
11.0,460,78.164171
0.0,127,79.131102
5.0,350,82.00545
2.0,200,83.484472
5.0,350,86.376838
9.0,404,89.661178
1.0,157,90.83626
3.0,231,92.70344
9.0,404,95.831282
9.0,404,98.980386
0.0,127,99.978317
3.0,216,101.524822
9.0,453,105.082418
0.0,129,106.056101
6.0,399,109.119385
4.0,319,111.477842
4.0,279,113.609615
2.0,205,115.309624
0.0,129,116.325579
9.0,521,120.493693
0.0,129,121.198412
14.0,479,125.047199
7.0,248,126.948457
10.0,377,129.878111
1.0,155,130.99476
2.0,183,132.328058
8.0,409,135.430345
0.0,129,136.394283
0.0,129,137.355477
6.0,348,140.253727
0.0,127,141.241524
0.0,129,141.922729
1.0,154,143.299381
8.0,471,146.796
5.0,352,149.567957
3.0,236,151.401272
6.0,362,154.015208
1.0,157,155.164365
2.0,183,156.650397
4.0,245,158.402487
5.0,308,161.246421
2.0,206,162.787773
10.0,392,166.791521
9.0,348,170.069721
4.0,303,172.670233
2.0,185,174.062859
1.0,178,175.802452
6.0,381,179.138591
14.0,402,182.563173
2.0,184,183.928261
13.0,545,188.505715
1.0,157,189.774656
12.0,519,194.380404
11.0,472,198.835419
6.0,380,202.284395
11.0,499,206.375132
2.0,203,208.353266
10.0,545,212.907797
11.0,271,215.380732
5.0,296,218.00232
17.0,700,224.664774
11.0,423,228.397577
9.0,345,231.087427
6.0,344,234.060537
4.0,284,236.143592
12.0,522,240.148668
11.0,566,244.300238
13.0,546,248.344325
7.0,418,251.670811
6.0,376,254.221375
14.0,599,258.962651
1.0,155,260.335819
4.0,321,263.164238
0.0,129,263.924408
1.0,176,265.482673
5.0,355,267.963542
2.0,204,269.699991
2.0,204,271.108056
2.0,205,272.799725
12.0,302,275.040663
9.0,517,279.007427
9.0,494,282.796639
7.0,412,285.899385
6.0,359,288.594923
6.0,325,290.810461
2.0,207,292.497304
6.0,348,294.893989
11.0,271,296.961072
6.0,401,299.882616
11.0,472,303.497204
8.0,446,306.6208
13.0,526,310.442081
10.0,452,313.941049
8.0,430,317.013947
14.0,558,321.05781
7.0,418,324.205879
14.0,574,328.989493
11.0,472,332.387097
6.0,378,335.194719
14.0,621,339.956435
21.0,571,344.16608
9.0,525,348.116462
11.0,548,352.219657
8.0,476,355.962639
10.0,472,359.354173
4.0,285,361.745942
13.0,352,364.189796
9.0,328,366.939425
14.0,418,370.033758
17.0,612,374.458325
15.0,609,379.124603
7.0,367,381.82477
8.0,419,384.84134
14.0,398,387.833548
17.0,546,391.775307
8.0,411,394.81332
10.0,507,398.632085
14.0,631,403.45369
8.0,461,406.70531
10.0,536,410.901996
15.0,588,415.248529
13.0,553,419.768593
14.0,513,423.970634
4.0,322,426.829156
20.0,704,432.064925
14.0,637,436.810477
4.0,294,438.886758
8.0,436,442.085234
13.0,460,446.070723
9.0,329,448.349913
16.0,644,453.190687
19.0,746,458.746373
19.0,591,463.035076
12.0,607,467.917596
11.0,543,471.987417
10.0,517,475.76567
12.0,621,480.38743
11.0,591,484.572207
15.0,644,489.481969
13.0,620,494.259883
22.0,766,500.131455
12.0,549,504.276166
15.0,592,508.941591
14.0,548,513.052998
19.0,555,517.05891
8.0,466,520.345456
7.0,412,523.613069
12.0,577,527.715986
23.0,708,533.29611
16.0,611,538.09129
7.0,390,541.244671
10.0,554,545.371828
12.0,321,547.830422
12.0,564,551.896
16.0,661,556.812308
14.0,547,560.785681
17.0,580,565.179524
14.0,509,568.709177
13.0,639,573.614511
20.0,655,578.527061
17.0,606,583.109159
11.0,566,587.165392
13.0,472,590.790759
17.0,616,595.458436
7.0,428,598.716255
19.0,571,603.000975
14.0,570,607.126382
10.0,559,611.497816
12.0,632,616.299659
15.0,552,620.323337
8.0,460,623.578624
6.0,391,626.466084
19.0,689,631.552753
15.0,616,636.189142
18.0,535,640.11799
20.0,676,645.48985
20.0,660,650.404259
13.0,489,654.109702
20.0,646,658.953438
9.0,488,662.648778
15.0,623,667.346284
23.0,770,673.294658
25.0,832,680.077506
17.0,647,684.851537
11.0,588,689.212641
17.0,772,694.915893
20.0,580,699.400148
23.0,770,705.119073
22.0,714,710.306094
22.0,676,715.350139
18.0,537,719.3709
19.0,710,724.800744
8.0,498,728.317161
18.0,648,733.177625
10.0,377,736.043529
14.0,590,740.658373
25.0,625,745.425512
9.0,518,749.009255
14.0,675,754.608503
10.0,568,758.973931
29.0,817,765.42862
15.0,426,768.689803
16.0,593,773.655084
15.0,676,779.004893
13.0,523,782.926382
19.0,511,786.799318
10.0,378,789.636281
21.0,883,796.324486
15.0,669,801.315961
18.0,807,808.047763
12.0,598,812.757436
19.0,451,816.037117
13.0,611,820.790136
6.0,377,823.421494
15.0,572,828.613663
14.0,532,832.553155
11.0,515,836.432394
26.0,833,843.039088
9.0,464,847.001113
16.0,581,851.39789
20.0,684,857.270513
12.0,450,860.888151
17.0,467,864.427435
15.0,624,869.601973
24.0,580,873.886453
11.0,561,878.471195
18.0,728,884.009753
29.0,784,890.038692
27.0,816,896.827718
20.0,710,902.409014
14.0,560,906.53915
11.0,527,910.47554
27.0,787,916.528839
22.0,690,922.147877
16.0,636,926.719439
13.0,641,931.618138
19.0,568,936.068665
21.0,647,940.914454
20.0,679,945.986576
14.0,657,950.925186
8.0,446,954.285094
16.0,558,958.788062
15.0,442,961.965836
17.0,682,967.079888
15.0,648,971.916021
27.0,720,977.489482
9.0,484,981.019819
7.0,427,984.133843
16.0,471,987.740293
16.0,473,991.560484
23.0,816,997.833255
16.0,673,1002.861509
13.0,601,1007.476948
18.0,631,1012.018614
13.0,611,1016.670322
18.0,553,1021.026002
11.0,580,1025.527235
39.0,1074,1033.712143
13.0,605,1038.438194
13.0,627,1042.973423
20.0,792,1048.934415
9.0,446,1052.397552
26.0,716,1057.974524
11.0,551,1062.538634
24.0,673,1067.69485
16.0,732,1073.224488
33.0,1052,1081.212015
27.0,864,1087.935655
19.0,652,1092.925101
17.0,671,1097.921288
28.0,813,1103.966916
20.0,756,1109.671736
24.0,749,1115.366409
14.0,641,1120.243251
8.0,419,1123.279908
23.0,788,1129.305452
24.0,485,1133.028384
33.0,857,1139.324703
16.0,714,1144.821685
16.0,805,1150.888408
13.0,628,1155.636651
20.0,753,1161.39662
21.0,878,1167.810863
18.0,656,1172.673153
29.0,918,1179.637027
52.0,1219,1188.916229
15.0,688,1194.041478
18.0,570,1198.180526
30.0,940,1205.456013
18.0,722,1210.719045
28.0,761,1216.460335
33.0,942,1223.869076
26.0,841,1230.498358
16.0,670,1236.075574
26.0,756,1242.492707
21.0,719,1248.482076
27.0,847,1255.300043
33.0,827,1261.761208
19.0,832,1268.476469
23.0,840,1275.313931
39.0,826,1281.712464
22.0,702,1287.349118
42.0,1025,1294.938759
38.0,829,1301.383344
35.0,1080,1309.489594
35.0,1034,1317.260384
58.0,1307,1327.099344
27.0,757,1332.906044
29.0,800,1338.963852
25.0,748,1344.667054
26.0,798,1350.688453
25.0,771,1356.493918
14.0,613,1361.219668
30.0,909,1368.089342
16.0,795,1374.038545
30.0,1013,1381.748369
23.0,832,1387.902452
14.0,637,1392.762689
16.0,598,1397.112785
32.0,913,1404.020751
35.0,772,1409.890414
25.0,891,1416.678268
25.0,768,1422.512003
27.0,882,1429.222193
14.0,596,1433.560116
48.0,1451,1444.811632
50.0,1271,1454.255285
35.0,942,1461.562175
40.0,1106,1469.803735
28.0,919,1476.715406
17.0,656,1481.664721
31.0,943,1489.145202
38.0,1092,1498.268944
26.0,791,1504.713346
33.0,896,1511.657149
16.0,540,1515.926657
40.0,1099,1526.633646
29.0,803,1535.042357
47.0,1147,1546.30177
26.0,789,1554.553992
39.0,1028,1564.770885
30.0,911,1573.989423
17.0,628,1580.375263
39.0,1103,1591.84433
17.0,694,1598.671624
39.0,1097,1610.04325
44.0,927,1619.422755
27.0,844,1627.941489
31.0,970,1637.912995
53.0,1149,1649.690039
41.0,1207,1661.95512
18.0,637,1668.52472
29.0,859,1678.617708
31.0,955,1689.406011
23.0,681,1696.336442
32.0,850,1704.719066
22.0,856,1713.703785
50.0,1265,1726.54849
25.0,879,1735.576627
39.0,1015,1745.657635
35.0,981,1755.774889
52.0,1276,1768.705078
16.0,751,1776.215663
65.0,1311,1790.144969
46.0,1283,1803.290045
15.0,665,1809.979163
50.0,1213,1822.304172
55.0,1407,1836.893742
32.0,1066,1847.754658
45.0,1309,1861.161794
42.0,972,1871.282318
34.0,765,1879.175966
97.0,1613,1895.623735
29.0,766,1903.388122
33.0,765,1911.430276
47.0,1327,1925.256088
76.0,1584,1941.59245
30.0,1013,1952.193967
67.0,1211,1964.640343
77.0,1435,1979.761036
40.0,1003,1989.835781
33.0,936,1999.842427
44.0,1223,2012.382693
36.0,878,2021.466287
66.0,1413,2036.227379
45.0,890,2044.988605
29.0,900,2054.422479
36.0,1178,2066.513362
33.0,893,2075.846247
35.0,865,2085.164485
34.0,1012,2096.045683
31.0,1040,2106.864115
36.0,819,2115.346798
28.0,450,2120.22808
39.0,848,2128.88275
66.0,1126,2140.715613
35.0,922,2150.333013
62.0,1427,2165.294983
46.0,1367,2179.378778
56.0,1272,2193.261528
40.0,908,2203.048329
38.0,1184,2215.463769
44.0,940,2225.545606
45.0,998,2236.082943
88.0,1627,2253.717391
57.0,1334,2267.695454
65.0,1047,2278.61295
43.0,911,2288.129758
50.0,1206,2300.9051
61.0,1146,2312.451269
73.0,1690,2331.001961
54.0,1295,2344.603853
54.0,1315,2358.563084
101.0,1507,2374.166587
56.0,1173,2386.354526
63.0,1171,2398.877748
70.0,1269,2412.17223
33.0,1003,2422.615641
30.0,800,2430.690487
54.0,1295,2444.281376
26.0,795,2452.4416
46.0,1044,2463.605293
81.0,1547,2479.908588
35.0,900,2489.457157
67.0,1326,2503.295156
48.0,1117,2515.1691
65.0,1240,2528.26314
36.0,881,2537.424178
55.0,757,2545.519944
70.0,1464,2561.222237
32.0,1006,2571.600212
85.0,1723,2589.91123
60.0,1271,2602.902858
85.0,1449,2618.375727
253.0,1555,2635.005522
27.0,818,2643.472755
72.0,1198,2656.026983
31.0,808,2664.443089
67.0,1345,2678.696589
54.0,1030,2689.512371
51.0,1213,2702.224868
35.0,608,2708.707245
33.0,945,2718.561174
64.0,1155,2730.690131
51.0,733,2738.626349
57.0,1171,2751.159441
27.0,824,2759.716061
52.0,959,2769.613817
59.0,1027,2780.513912
50.0,826,2789.400534
71.0,1644,2806.51409
52.0,1249,2819.745337
78.0,1556,2836.278841
89.0,1216,2848.69797
33.0,1062,2860.182023
84.0,1390,2874.527225
76.0,1426,2889.685834
63.0,1273,2902.980436
51.0,848,2912.045284
66.0,1344,2926.349909
62.0,1317,2940.232749
60.0,1435,2955.253456
71.0,1289,2968.802504
89.0,1374,2983.461165
59.0,1065,2994.654609
51.0,1191,3007.37518
66.0,1341,3021.540328
76.0,1302,3035.292667
69.0,1161,3047.381719
53.0,1131,3059.372533
79.0,1403,3073.916408
82.0,1432,3089.089772
97.0,1395,3103.997328
63.0,1436,3119.025502
87.0,1292,3132.525655
94.0,1273,3145.929098
71.0,974,3156.253792
83.0,1206,3168.762605
68.0,1194,3181.322127
66.0,1297,3195.050489
56.0,1444,3210.279391
74.0,1001,3220.598098
86.0,1281,3234.262092
88.0,1616,3251.654786
111.0,1480,3266.926761
43.0,1003,3277.656224
44.0,772,3286.08542
38.0,1116,3297.86207
32.0,811,3306.536816
114.0,1838,3326.174969
66.0,931,3335.946999
76.0,1332,3349.855725
52.0,1115,3362.014658
87.0,1435,3377.372011
94.0,1567,3393.978817
100.0,1769,3413.119455
234.0,1149,3425.475506
48.0,1125,3437.418167
97.0,1691,3455.2018
304.0,1675,3472.886857
90.0,1313,3487.079771
108.0,1543,3503.538908
100.0,1380,3516.031326
67.0,1059,3524.242115
111.0,1307,3534.842065
52.0,841,3541.835068
99.0,1244,3551.521103
44.0,1112,3560.884728
145.0,1709,3574.555754
151.0,1733,3590.253681
101.0,1214,3601.197618
96.0,1219,3612.305346
42.0,1106,3622.533409
83.0,1354,3633.658067
79.0,1359,3644.650263
36.0,1000,3653.801477
52.0,1126,3663.175575
58.0,1111,3672.283065
119.0,1531,3685.088076
62.0,1274,3695.851724
109.0,1724,3710.039076
106.0,1587,3729.5893
132.0,1707,3744.967012
65.0,1419,3756.439977
115.0,1660,3769.854574
105.0,1378,3781.476183
65.0,1376,3792.816925
43.0,968,3800.800663
152.0,1380,3812.996088
88.0,1301,3823.510616
33.0,781,3829.932683
69.0,1183,3839.339938
56.0,1073,3847.795774
77.0,1159,3857.217738
102.0,1549,3869.635892
97.0,1085,3878.412311
75.0,1269,3888.852238
94.0,1567,3902.347359
184.0,1328,3913.217962
147.0,1413,3924.569417
153.0,1837,3938.67984
227.0,1861,3952.848056
232.0,1485,3964.363107
56.0,1050,3972.297538
94.0,1362,3982.758485
118.0,1623,3995.681289
107.0,1407,4006.342119
196.0,1818,4020.368012
104.0,1496,4032.532908
134.0,1724,4046.75088
103.0,1517,4058.966045
147.0,1770,4072.573457
94.0,1287,4082.758137
87.0,1296,4093.693222
89.0,1311,4104.277106
121.0,1433,4115.365559
118.0,1517,4127.189611
87.0,1374,4138.492769
105.0,1097,4146.992186
268.0,1655,4160.143178
90.0,1380,4171.030572
101.0,1451,4182.310384
55.0,1121,4191.510901
61.0,1371,4202.443843
304.0,1109,4211.082216
314.0,2016,4227.153849
97.0,1583,4239.89986
166.0,1920,4255.751691
177.0,1570,4268.509365
64.0,1196,4278.230381
101.0,1146,4287.361587
274.0,1598,4300.672731
236.0,1797,4314.515186
139.0,1575,4326.524892
72.0,1254,4336.12334
230.0,1875,4350.734481
223.0,1484,4361.960621
244.0,1123,4370.666737
82.0,1382,4381.244559
115.0,1314,4392.931283
312.0,1531,4405.333782
64.0,1092,4414.104122
97.0,1165,4423.6914
142.0,1403,4434.923993
258.0,1364,4446.43604
125.0,1665,4460.006877
119.0,1637,4472.881301
156.0,1696,4486.145175
170.0,1813,4500.777297
235.0,1702,4514.084962
296.0,1755,4527.697089
86.0,1419,4539.06035
82.0,1222,4548.448513
59.0,691,4554.619432
90.0,1204,4564.282923
99.0,1355,4575.334484
142.0,1590,4588.33177
90.0,1102,4596.504934
139.0,1509,4608.073801
104.0,1402,4619.76975
156.0,1793,4634.180789
117.0,1334,4644.674327
275.0,1450,4656.185252
181.0,1891,4671.360452
402.0,1409,4682.886743
297.0,1852,4697.959723
91.0,1287,4708.257305
286.0,1635,4721.331312
145.0,1661,4734.695725
121.0,1317,4745.013326
32.0,947,4752.509139
182.0,1642,4765.695893
354.0,1872,4781.448455
242.0,1149,4790.771716
123.0,1411,4802.030234
107.0,1234,4811.916938
291.0,1930,4827.042529
249.0,1457,4838.704258
274.0,1009,4846.968322
311.0,1566,4859.287075
99.0,1251,4869.163591
100.0,1249,4879.075577
165.0,1761,4893.148849
316.0,1856,4908.21948
328.0,1809,4923.112737
265.0,1848,4938.527562
84.0,1265,4949.62756
377.0,1889,4965.195884
286.0,1439,4976.389577
235.0,1429,4987.719162
252.0,1784,5001.817812
389.0,1507,5013.6164
353.0,1826,5028.122274
366.0,1597,5040.507731
346.0,1530,5052.543162
54.0,1119,5061.118333
306.0,1550,5073.28262
375.0,1415,5084.490037
417.0,1510,5097.391334
161.0,1676,5111.752265
184.0,1712,5126.914344
74.0,1139,5137.728076
219.0,1849,5153.768377
255.0,1834,5167.788566
217.0,1902,5184.939034
280.0,1585,5199.994093
27.0,653,5204.951509
307.0,1992,5222.878494
181.0,1920,5238.881478
306.0,1259,5248.761622
342.0,2005,5266.880451
376.0,1797,5282.128303
68.0,891,5288.952342
63.0,1162,5298.949235
233.0,1607,5313.884385
342.0,1985,5333.542167
363.0,2076,5351.683996
209.0,1878,5367.711642
365.0,2014,5384.887734
211.0,1931,5399.992785
57.0,912,5407.873784
90.0,1504,5419.880894
358.0,1648,5433.209584
352.0,2537,5454.296212
247.0,1461,5466.970545
351.0,2260,5484.595197
192.0,1600,5497.31387
105.0,1243,5508.391813
104.0,1403,5520.531976
88.0,1408,5532.472109
337.0,1839,5547.205018
111.0,1210,5557.223381
385.0,1620,5569.396716
80.0,1329,5579.371981
