# {"t_start": 1586209892.0124981, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
0.0,127,1.533516
2.0,185,2.92695
0.0,127,3.768984
0.0,127,4.344126
0.0,129,5.207026
9.0,404,7.916216
1.0,172,9.261496
2.0,207,10.528484
0.0,125,11.314395
0.0,127,12.097889
0.0,125,12.91325
5.0,346,15.135825
0.0,127,15.990706
0.0,129,16.804195
0.0,127,17.8046
1.0,173,18.979338
0.0,129,20.005984
2.0,200,21.74572
0.0,129,22.722847
2.0,200,24.105074
2.0,202,25.549505
5.0,350,28.473561
0.0,129,29.506164
2.0,202,30.921612
0.0,127,31.883108
5.0,350,34.672529
3.0,248,36.572482
0.0,129,37.574701
2.0,202,39.071922
0.0,125,40.284549
0.0,127,41.300484
0.0,127,42.387325
3.0,248,44.425115
5.0,350,47.000363
0.0,125,47.967112
10.0,451,52.061759
0.0,127,52.755267
3.0,246,54.770604
3.0,248,56.755901
0.0,125,57.765459
2.0,202,59.184643
0.0,129,60.154705
0.0,127,61.141915
0.0,127,62.126199
0.0,125,63.035529
9.0,404,66.427652
5.0,350,69.542362
0.0,129,70.355404
9.0,404,73.9913
0.0,129,74.742772
1.0,175,76.259311
15.0,524,80.452393
5.0,350,83.111821
0.0,129,84.098356
1.0,158,85.284344
1.0,171,86.818474
0.0,129,87.504999
0.0,129,88.479018
0.0,127,89.500423
2.0,202,91.20548
0.0,125,92.173777
0.0,129,92.882297
0.0,129,93.818181
0.0,129,94.772513
0.0,129,95.755415
1.0,157,96.842433
1.0,157,97.975185
0.0,127,98.915926
0.0,129,99.942914
1.0,176,101.223172
11.0,472,104.924629
6.0,338,107.66471
9.0,440,110.966366
13.0,517,115.090173
0.0,129,116.107476
0.0,127,117.021664
0.0,129,117.731305
0.0,127,118.658746
0.0,129,119.662608
0.0,127,120.633939
9.0,383,123.701944
2.0,183,124.931302
0.0,129,125.884839
10.0,378,128.843422
1.0,174,130.02225
10.0,432,133.597321
8.0,300,135.843814
3.0,219,137.383126
7.0,248,139.316948
0.0,127,140.327386
0.0,129,141.321311
9.0,351,144.115232
15.0,507,148.079543
12.0,501,151.730453
7.0,248,153.671765
2.0,183,154.987799
0.0,129,155.907156
6.0,397,159.155387
12.0,479,163.640222
4.0,268,166.275791
11.0,472,170.740885
9.0,403,174.240049
0.0,129,175.310414
6.0,357,178.204068
1.0,157,179.437396
12.0,519,183.943054
2.0,185,185.615971
4.0,263,187.774269
12.0,449,191.5258
3.0,231,193.620847
12.0,302,196.220173
0.0,129,197.368882
4.0,260,199.697674
0.0,129,200.821895
7.0,423,204.383065
13.0,546,209.335658
17.0,582,214.211931
6.0,327,217.378339
14.0,576,222.591174
12.0,497,227.262062
17.0,546,231.715453
3.0,236,233.739995
10.0,374,236.624281
3.0,252,238.540138
2.0,183,239.748956
1.0,173,240.930436
0.0,127,241.810911
8.0,425,244.925588
0.0,129,245.832548
3.0,234,247.590583
3.0,216,248.998997
3.0,273,250.970756
4.0,291,253.352283
2.0,203,254.639206
12.0,321,256.922688
8.0,459,260.969118
2.0,204,262.477282
5.0,347,265.467437
19.0,685,270.776239
17.0,594,275.560822
9.0,493,279.426613
6.0,377,281.963704
4.0,279,284.082024
8.0,479,287.707377
17.0,504,291.5071
11.0,578,295.875317
11.0,411,298.833797
14.0,423,302.15498
9.0,510,305.676233
9.0,515,309.434985
4.0,299,311.796795
6.0,395,314.709822
5.0,348,317.060244
12.0,558,321.09471
9.0,459,324.769141
8.0,422,328.058761
9.0,482,331.862272
13.0,569,336.029342
15.0,630,340.829258
7.0,409,343.857363
6.0,321,346.166787
