# {"t_start": 1587737942.103122, "env_id": "MiniGrid-Unlock-v0"} 
r,l,t
0,288,3.830026
0,288,5.340418
0,288,6.80192
0,288,8.320354
0,288,10.09474
0,288,11.569323
0,288,13.064464
0,288,14.499152
0,288,16.277117
0,288,17.720662
0,288,19.172568
0,288,20.701777
0,288,22.510853
0,288,24.036131
0,288,25.517971
0,288,26.992159
0,288,28.787221
0,288,30.268119
0.203125,255,31.571134
0,288,33.070137
0,288,34.563846
0,288,36.324068
0,288,37.81954
0.346875,209,39.018087
0,288,40.46955
0,288,41.993129
0,288,43.526507
0,288,45.276549
0,288,46.756961
0,288,48.260934
0,288,49.743555
0,288,51.530434
0.821875,57,51.731017
0,288,53.188686
0,288,54.899065
0,288,56.352277
0,288,57.849433
0,288,59.362674
0.240625,243,60.740176
0,288,62.16092
0,288,63.886508
0,288,65.381769
0,288,66.819131
0,288,68.3945
0,288,70.157049
0,288,71.628756
0,288,73.162701
0,288,74.630886
0,288,76.372216
0,288,77.847855
0,288,79.306728
0,288,80.729826
0,288,82.445395
0,288,83.986518
0,288,85.495789
0,288,86.99652
0,288,88.748317
0,288,90.236385
0,288,91.694901
0.56875,138,92.423392
0,288,94.198217
0,288,95.724906
0,288,97.208891
0.6625,108,97.828911
0.13125,278,99.281955
0,288,100.788425
0,288,102.529046
0,288,104.033119
0.13125,278,105.433922
0,288,106.894543
0,288,108.389176
0,288,110.109583
0,288,111.5399
0.10625,286,112.982549
0,288,114.439707
0.20625,254,115.855877
0,288,117.625122
0.559375,141,118.391922
0.278125,231,119.652298
0,288,121.136869
0.16875,266,122.529521
0,288,124.005736
0,288,125.531609
0,288,127.302212
0.75,80,127.561823
0,288,129.312448
0,288,130.788298
0,288,132.240246
0,288,133.754725
0,288,135.478868
0.59375,130,136.15438
0,288,137.650969
0,288,139.121328
0,288,140.597214
0,288,142.420076
0,288,143.945287
0,288,145.377714
0,288,146.817223
0,288,148.564348
0,288,150.08613
0,288,151.578735
0.165625,267,153.024328
0.70625,94,153.62506
0.75,80,154.116225
0,288,155.617109
0,288,157.105952
0,288,158.544329
0,288,160.247468
0,288,161.714444
0,288,163.171578
0.6375,116,163.78392
0,288,165.295179
0,288,166.777178
0,288,168.515487
0,288,169.995086
0,288,171.455919
0,288,172.857359
0.20625,254,174.183354
0,288,175.902049
0.428125,183,176.766729
0.80625,62,177.230514
0,288,178.75052
0,288,180.226308
0,288,181.755461
0.259375,237,183.074997
0.203125,255,184.384342
0.340625,211,185.621079
0.4375,180,186.461673
0,288,187.942148
0.48125,166,188.996278
0,288,190.49483
0,288,192.004491
0,288,193.751213
0,288,195.262938
0,288,196.809943
0.24375,242,198.1799
0,288,199.68559
0,288,201.141401
0,288,202.827023
