# {"t_start": 1587737942.0776992, "env_id": "MiniGrid-Unlock-v0"} 
r,l,t
0,288,3.855456
0,288,5.365765
0,288,6.827334
0,288,8.345573
0,288,10.120082
0,288,11.594571
0,288,13.089591
0,288,14.52466
0,288,16.302427
0,288,17.745969
0,288,19.197931
0,288,20.726884
0,288,22.536192
0,288,24.061429
0,288,25.54334
0,288,27.017465
0,288,28.812426
0,288,30.293225
0,288,31.71131
0,288,33.209497
0,288,34.979387
0,288,36.455683
0,288,37.956915
0,288,39.43101
0,288,41.150093
0,288,42.690287
0,288,44.194115
0,288,45.678946
0,288,47.425621
0,288,48.912205
0,288,50.417542
0,288,51.932166
0.421875,185,53.057948
0,288,54.511087
0,288,55.966117
0,288,57.705197
0,288,59.221143
0,288,60.755447
0,288,62.176384
0.8125,60,62.656788
0,288,64.104054
0,288,65.590953
0,288,67.333479
0,288,68.871585
0,288,70.362926
0,288,71.839693
0,288,73.643854
0.840625,51,73.804316
0,288,75.268565
0,288,76.983733
0,288,78.488238
0,288,79.91159
0,288,81.357036
0,288,83.100013
0,288,84.665634
0,288,86.169172
0,288,87.652326
0,288,89.379603
0.459375,173,90.238893
0,288,91.696312
0,288,93.224159
0,288,95.013974
0,288,96.488039
0,288,97.962442
0.28125,230,99.264463
0.66875,106,99.896637
0,288,101.385395
0,288,102.873222
0,288,104.609952
0,288,106.062928
0,288,107.544564
0.71875,90,108.110744
0,288,109.581849
0,288,111.014991
0.5625,140,111.703621
0,288,113.39985
0,288,114.924867
0,288,116.42973
0.49375,162,117.23009
0,288,118.974442
0.8,64,119.207756
0,288,120.706411
0,288,122.401642
0,288,123.888735
0,288,125.410705
0.340625,211,126.662315
0,288,128.167529
0.278125,231,129.463243
0,288,130.909215
0,288,132.373369
0,288,134.131589
0,288,135.628348
0,288,137.08197
0.353125,207,138.30168
0,288,139.763317
0,288,141.319665
0,288,142.823115
0,288,144.560457
0,288,146.021556
0,288,147.467237
0,288,148.950689
0,288,150.714784
0.215625,251,152.116615
0,288,153.64294
0,288,155.115494
0,288,156.569612
0.121875,281,158.262435
0,288,159.750425
0.3,224,160.95386
0,288,162.446667
0,288,163.874086
0.871875,41,164.007182
0,288,165.742851
0,288,167.295419
0,288,168.738872
0,288,170.212316
0,288,171.914177
0.590625,131,172.577015
0,288,174.022439
0,288,175.465996
0.625,120,176.114416
0,288,177.58606
0,288,179.339044
0.509375,157,180.145421
0,288,181.679458
0.5,160,182.465347
0,288,184.156423
0.771875,73,184.403314
0,288,185.889555
0,288,187.631268
0,288,189.08145
0.29375,226,190.36248
0.39375,194,191.309406
0,288,192.786399
0,288,194.554899
0.203125,255,195.979303
0,288,197.508353
0,288,199.022012
0,288,200.504066
0.18125,262,201.886357
0,288,203.555566
0,288,204.995032
0,288,206.464312
0,288,207.970455
0,288,209.76632
0,288,211.240157
0,288,212.722447
0,288,214.190188
0,288,216.012229
0,288,217.479118
0,288,218.918757
0,288,220.350673
0,288,222.074398
0.796875,65,222.286479
0,288,223.732639
0,288,225.44396
0.284375,229,226.733385
0,288,228.261218
0,288,229.734725
0,288,231.20141
0,288,232.937115
0,288,234.389842
0,288,235.834726
0.865625,43,235.982866
0,288,237.753563
0,288,239.249703
0,288,240.769634
0,288,242.230839
0,288,243.917689
0,288,245.390458
0,288,246.81125
0.715625,91,247.367753
0.36875,202,248.276858
0,288,250.029133
0,288,251.513518
0.365625,203,252.468816
0,288,254.201815
0.471875,169,255.002455
0,288,256.469317
0,288,258.181694
0,288,259.727635
0,288,261.222189
0,288,262.812081
0,288,264.575176
0,288,266.0418
0.7625,76,266.284838
0,288,267.963248
0,288,269.381583
0,288,270.870468
0,288,272.348014
0.259375,237,273.736615
0,288,275.198538
