# {"t_start": 1587737942.1266258, "env_id": "MiniGrid-Unlock-v0"} 
r,l,t
0,288,3.808229
0,288,5.318138
0,288,6.7797
0,288,8.298399
0,288,10.072675
0,288,11.546715
0,288,13.042134
0,288,14.476958
0,288,16.254682
0,288,17.697634
0,288,19.149426
0,288,20.678851
0,288,22.487911
0,288,24.013608
0,288,25.495369
0,288,26.968897
0,288,28.764166
0,288,30.24543
0,288,31.662917
0,288,33.161117
0,288,34.931165
0,288,36.406884
0,288,37.909
0,288,39.382224
0,288,41.102028
0,288,42.641927
0,288,44.145937
0,288,45.63085
0.40625,190,46.781077
0,288,48.280638
0,288,49.764298
0,288,51.564159
0,288,53.025527
0,288,54.480173
0,288,55.934654
0,288,57.67928
0,288,59.190379
0,288,60.723876
0,288,62.144015
0,288,63.871748
0,288,65.366105
0,288,66.803506
0,288,68.378221
0,288,70.140752
0.2625,236,71.422978
0,288,72.977296
0.378125,199,73.885597
0,288,75.61539
0,288,77.089013
0,288,78.567599
0,288,79.990848
0,288,81.684029
0,288,83.207947
0,288,84.748156
0.209375,253,86.140396
0,288,87.62325
0.796875,65,88.113067
0,288,89.586439
0,288,91.023021
0.409375,189,92.196688
0,288,93.715679
0,288,95.255051
0,288,96.971642
0.696875,97,97.314576
0,288,99.055639
0,288,100.573295
0.5375,148,101.322961
0,288,102.81146
0,288,104.538265
0,288,105.999732
0.1625,268,107.417957
0,288,108.893724
0,288,110.335218
0,288,112.026333
0.40625,190,112.902285
0,288,114.360247
0,288,116.15414
0.74375,82,116.439567
0,288,117.918459
0,288,119.67542
0,288,121.163145
0.71875,90,121.713107
0,288,123.19464
0,288,124.716553
0,288,126.203336
0,288,127.980414
0,288,129.471633
0,288,130.911579
0,288,132.381188
0,288,134.143757
0.515625,155,134.927339
0.415625,187,135.794486
0,288,137.520373
0.790625,67,137.75252
0,288,139.219388
0,288,141.030971
0.14375,274,142.497764
0.178125,263,143.917968
0,288,145.350521
0,288,146.789987
0,288,148.536121
0.68125,102,148.879729
0,288,150.641989
0,288,152.17594
0,288,153.691958
0,288,155.164805
0,288,156.897405
0,288,158.355183
0,288,159.815463
0,288,161.261264
0,288,162.971195
0.35,208,163.895673
0,288,165.395667
0.715625,91,165.943344
0,288,167.471065
0,288,169.176016
0.1125,284,170.65314
0,288,172.085061
0,288,173.485353
0,288,175.197867
0,288,176.674896
0.38125,198,177.580949
0,288,179.341714
0.584375,133,180.058082
0,288,181.596831
0.346875,209,182.811257
0,288,184.24218
0.203125,255,185.62329
0,288,187.102379
0,288,188.54339
0,288,190.294138
0,288,191.804243
0,288,193.307692
0,288,194.809647
0.525,152,195.870731
0.23125,246,196.984632
0,288,198.789547
0.765625,75,199.033605
0,288,200.762585
0.428125,183,201.654048
0,288,203.052328
0,288,204.715553
0,288,206.219262
0,288,207.727033
0,288,209.227379
0.603125,127,209.940358
0.6625,108,210.549587
0,288,212.045111
0,288,213.743014
0,288,215.298057
0.68125,102,215.919062
0.234375,245,217.230561
0,288,218.701789
0,288,220.133129
0,288,221.602363
0.6375,116,222.228259
0,288,223.674438
0,288,225.384163
0,288,226.901453
0,288,228.391983
0,288,229.855464
0,288,231.621237
0.275,232,232.889237
0.725,88,233.208359
0.121875,281,234.609689
0.459375,173,235.681171
0,288,237.174442
0,288,238.676251
0,288,240.441021
0,288,241.939843
0,288,243.389981
0,288,244.820608
0,288,246.48276
0.425,184,247.374065
0,288,248.818659
0,288,250.328749
0.621875,121,250.998693
0,288,252.761546
0.109375,285,254.211059
0,288,255.677531
0.546875,145,256.398463
0,288,257.860681
0,288,259.655601
0,288,261.151233
0.125,280,262.713933
0,288,264.219945
0,288,265.936333
0.25,240,267.184091
0,288,268.646332
0,288,270.11343
0,288,271.571314
0,288,273.375603
0.1375,276,274.833546
0.378125,199,275.740216
0,288,277.419463
0.33125,214,278.495016
0,288,279.969212
0,288,281.729458
0.60625,126,282.394542
0,288,283.890426
0.81875,58,284.080516
0,288,285.763617
