# {"t_start": 1587737942.1241028, "env_id": "MiniGrid-Unlock-v0"} 
r,l,t
0,288,3.810545
0,288,5.320503
0,288,6.782161
0,288,8.300763
0,288,10.075188
0,288,11.548366
0,288,13.044402
0,288,14.479505
0.16875,266,16.162538
0,288,17.629669
0,288,19.080128
0,288,20.611551
0,288,22.394603
0,288,23.941241
0.803125,63,24.145798
0,288,25.891026
0,288,27.373605
0,288,28.899799
0.7625,76,29.410524
0,288,30.861898
0,288,32.328031
0,288,33.808408
0,288,35.57971
0.91875,26,35.670708
0,288,37.154988
0.13125,278,38.614098
0,288,40.267706
0,288,41.821872
0,288,43.370266
0,288,44.839505
0,288,46.592497
0,288,48.102102
0,288,49.585773
0,288,51.093475
0,288,52.817543
0,288,54.300406
0,288,55.750313
0,288,57.25268
0,288,58.971997
0,288,60.541152
0,288,61.961853
0,288,63.40077
0,288,65.152225
0,288,66.625848
0,288,68.188895
0,288,69.698109
0,288,71.398559
0,288,72.961274
0,288,74.426978
0,288,75.895325
0,288,77.623138
0.3,224,78.633914
0,288,80.283138
0,288,81.770306
0,288,83.281962
0,288,84.816765
0,288,86.575653
0.25,240,87.648206
0,288,89.397943
0,288,90.845891
0,288,92.332957
0.68125,102,92.985012
0.1,288,94.49146
0,288,95.968051
0,288,97.728899
0,288,99.218434
0.11875,282,100.704165
0,288,102.181753
0.14375,274,103.870579
0,288,105.341861
0,288,106.794517
0,288,108.295402
0,288,109.992174
0.5125,156,110.781242
0.553125,143,111.479309
0,288,112.928151
0,288,114.385209
0,288,116.187602
0,288,117.680284
0,288,119.17864
0,288,120.675962
0,288,122.379302
0,288,123.859831
0.1,288,125.381069
0.44375,178,126.496212
0,288,128.030259
0,288,129.519503
0,288,130.956154
0,288,132.679368
0,288,134.190331
0.375,200,135.111113
0,288,136.830347
0.4875,164,137.650179
0,288,139.121217
0,288,140.598473
0,288,142.429763
0,288,143.944803
0.409375,189,144.7951
0.228125,247,146.121104
0.640625,115,146.735473
0,288,148.233707
0,288,149.995599
0,288,151.4911
0,288,153.010557
0.115625,283,154.460371
0.30625,222,155.744723
0,288,157.23567
0,288,158.939476
0,288,160.405692
0,288,161.83444
0.484375,165,162.651364
0,288,164.356272
0,288,165.826202
0.91875,26,165.910156
0,288,167.437064
0.475,168,168.495143
0.528125,151,169.243649
0,288,170.732183
0,288,172.163346
0,288,173.832515
0,288,175.282809
0,288,176.754711
0,288,178.247346
0.703125,95,178.851285
0,288,180.320128
0.225,248,181.718018
0,288,183.424351
0,288,184.88072
0,288,186.363789
0,288,187.84877
0,288,189.573025
0.40625,190,190.474509
0,288,191.984186
0,288,193.730307
0,288,195.242513
0.1375,276,196.748835
0,288,198.26604
0,288,199.774539
0,288,201.515404
0.271875,233,202.487611
0,288,204.187817
0,288,205.645454
0.459375,173,206.472848
0,288,208.232417
0,288,209.778179
0,288,211.244548
0.665625,107,211.877983
0,288,213.311793
0,288,214.821227
0.653125,111,215.49376
0.253125,239,216.848405
0,288,218.289263
0.35,208,219.44389
0.703125,95,220.024719
0,288,221.494187
0,288,222.929842
0,288,224.637585
0,288,226.121614
0,288,227.642207
0,288,229.107674
0,288,230.81799
0,288,232.335761
0,288,233.797795
0.35625,206,234.98375
0,288,236.411204
0.571875,137,237.160582
0.2875,228,238.468308
0,288,239.985603
0,288,241.461944
0.33125,214,242.677629
0,288,244.111778
0,288,245.572499
0.55625,142,246.498095
0.73125,86,246.802893
0,288,248.253982
0.621875,121,248.906608
0,288,250.681935
0,288,252.176142
0,288,253.661677
0,288,255.097727
0,288,256.811401
0,288,258.297486
0.253125,239,259.66554
0.159375,269,261.092913
0,288,262.68678
0.696875,97,263.28146
0,288,264.777726
0.634375,117,265.395245
0.296875,225,266.645836
0,288,268.088359
0.45625,174,268.882734
0.125,280,270.559599
0,288,272.073678
0,288,273.625508
0,288,275.087726
0.834375,53,275.535134
0,288,276.947531
0.503125,159,277.770293
0,288,279.303655
0,288,281.046929
0,288,282.540786
0,288,284.028149
0,288,285.492526
0.496875,161,286.501888
0,288,287.965378
0,288,289.432242
0,288,291.158207
0,288,292.63279
0,288,294.122633
0.78125,70,294.580849
0,288,296.080033
0,288,297.591182
0,288,299.062766
0,288,300.731512
0,288,302.18873
0.628125,119,302.811159
0,288,304.342689
0,288,305.830668
0,288,307.273795
0,288,309.056627
0,288,310.527412
0,288,312.052542
0,288,313.537772
0.334375,213,314.749442
0.240625,243,316.091556
0.88125,38,316.215313
0,288,317.973425
0,288,319.486709
0,288,321.006377
0,288,322.528278
0,288,324.250887
0.18125,262,325.62864
0,288,327.089391
0,288,328.522703
0,288,330.012325
0,288,331.724939
0.140625,275,333.180523
0,288,334.664325
0,288,336.23601
0.334375,213,337.445754
0,288,338.849652
0,288,340.328116
0,288,342.076582
0,288,343.548656
0,288,344.990315
0,288,346.453205
0,288,348.178508
0,288,349.61828
0,288,351.095402
0,288,352.604559
0,288,354.383133
0,288,355.893102
0,288,357.37111
0.721875,89,357.933027
0.503125,159,358.718524
0,288,360.243267
0,288,361.961911
0,288,363.426457
0,288,364.890181
0,288,366.333152
0,288,368.063607
0,288,369.507956
0,288,371.008079
0,288,372.50954
0.13125,278,374.17909
0,288,375.647328
0,288,377.157991
0.459375,173,378.029686
0,288,379.763227
0,288,381.29434
0,288,382.773535
0,288,384.30678
0,288,386.066277
0.525,152,386.833004
0,288,388.314854
0,288,389.808106
0.15,272,391.243939
0,288,393.013443
0.1625,268,394.463478
0.1875,260,395.869746
0.85625,46,396.031134
0.103125,287,397.53735
0,288,399.249561
0.4625,172,400.054974
0.509375,157,400.824195
0.71875,90,401.391348
0,288,402.874262
0,288,404.317886
0,288,406.11573
0,288,407.603217
0.575,136,408.28338
0,288,409.737074
0,288,411.402875
0,288,412.838998
0,288,414.30008
0,288,415.792605
0.675,104,416.374964
0,288,417.843719
0,288,419.601782
0,288,421.089045
0,288,422.552944
0,288,424.043919
0,288,425.794603
0,288,427.248682
0,288,428.757777
0,288,430.221536
0,288,431.957186
0.278125,231,433.035569
0,288,434.819794
0,288,436.286625
0,288,437.737276
0.225,248,439.089579
0,288,440.561165
0.1125,284,442.294014
0,288,443.777443
0,288,445.226197
0,288,446.711609
0.384375,197,447.827212
0,288,449.321206
0,288,450.744646
0.5375,148,451.730035
0,288,453.265587
0,288,454.775658
0.7125,92,455.31793
0.271875,233,456.636596
0,288,458.193403
0,288,459.719556
0.328125,215,460.945101
0,288,462.42344
0.665625,107,463.065953
0.434375,181,463.889012
0,288,465.34946
0,288,467.177428
0.121875,281,468.659241
0,288,470.268867
0,288,471.736796
0,288,473.510761
0,288,475.001555
0.10625,286,476.468652
0,288,477.935337
0,288,479.608397
0,288,481.007314
0,288,482.502698
0.184375,261,483.881369
0,288,485.431283
0,288,487.185464
0.246875,241,488.519662
0.36875,202,489.4649
0,288,490.948769
0,288,492.68961
0.25625,238,493.976189
0,288,495.500656
0,288,496.970116
0,288,498.391717
0,288,500.0271
0,288,501.546748
0,288,503.135
0.46875,170,503.984287
0.646875,113,504.65863
0,288,506.144008
0,288,507.812054
0,288,509.292419
0,288,510.761597
0,288,512.268735
0.403125,191,513.431694
0,288,514.831193
0,288,516.361593
0,288,518.124179
0,288,519.616559
0,288,521.058753
0.575,136,521.778543
0,288,523.412685
0,288,524.914829
0,288,526.387809
0,288,527.876904
0,288,529.651388
0,288,531.153288
0,288,532.620526
0,288,534.073546
0,288,535.746922
0,288,537.378145
0,288,538.897306
0,288,540.369617
0,288,542.079935
0,288,543.622164
0,288,545.029956
0.85625,46,545.172678
0,288,546.941095
0,288,548.438892
0.29375,226,549.658854
0,288,551.195089
0,288,552.700353
0,288,554.262012
0.64375,114,554.908262
0,288,556.663646
0.35625,206,557.650256
0,288,559.131056
0,288,560.90686
0,288,562.35043
0.8125,60,562.536675
0,288,564.297392
0,288,565.790893
0.45,176,566.671853
0,288,568.155105
0,288,569.961895
0,288,571.404772
0,288,572.865211
0.503125,159,573.643409
0.94375,18,573.97322
0.771875,73,574.233962
0,288,575.791981
0,288,577.484936
0.228125,247,578.830201
0,288,580.377626
0.359375,205,581.342151
0.7,96,581.884126
0,288,583.359304
0.403125,191,584.541161
0.415625,187,585.442079
0,288,587.222767
0.959375,13,587.264382
0,288,588.726162
0,288,590.225553
0,288,591.923731
0.21875,250,592.980499
0,288,594.803929
0,288,596.323024
0,288,597.82124
0,288,599.325972
0,288,601.007418
0,288,602.466303
0.115625,283,603.94909
0,288,605.436241
0.54375,146,606.429823
0,288,607.940398
0,288,609.411643
0,288,610.851154
0,288,612.549466
0,288,614.10539
0,288,615.541999
0,288,616.967406
0,288,618.768239
0.859375,45,618.938185
0,288,620.3871
0,288,621.867343
0,288,623.713127
0,288,625.20388
0,288,626.681603
0.509375,157,627.428968
0.55,144,628.397193
0.31875,218,629.405216
0,288,630.844345
0,288,632.576827
0,288,633.995407
0,288,635.511643
0,288,636.990402
0,288,638.691615
0,288,640.153294
0.225,248,641.4099
0,288,642.920263
0,288,644.423697
0,288,646.122737
0,288,647.632711
0.14375,274,649.101132
0,288,650.579355
0.671875,105,651.174958
0,288,652.641244
0,288,654.319491
0,288,655.848009
0,288,657.276331
0,288,658.767134
0,288,660.551149
0,288,662.065154
0,288,663.612928
0,288,665.090363
0.353125,207,666.293962
0,288,667.735279
0.171875,265,669.159299
0.803125,63,669.653676
0.521875,153,670.446747
0.528125,151,671.211802
0,288,672.688984
0,288,674.418961
0,288,675.881483
0,288,677.396549
0,288,678.871071
0.703125,95,679.392047
0,288,680.876749
0.45,176,681.961047
0,288,683.453253
0.228125,247,684.791375
0,288,686.277728
0,288,687.725935
0,288,689.528522
0,288,691.04812
0,288,692.533845
0,288,694.002042
0,288,695.706536
0,288,697.183117
0.40625,190,698.113485
0,288,699.87896
0.3,224,700.902134
0,288,702.653562
0.39375,194,703.589056
0,288,705.064056
0.21875,250,706.368969
0,288,708.095639
0.4,192,709.013077
0,288,710.558952
0,288,712.315572
0.290625,227,713.299058
0.11875,282,714.979778
0,288,716.46439
0,288,717.973474
0.734375,85,718.513449
0.303125,223,719.748592
0.5625,140,720.45417
0,288,721.937653
0.2125,252,723.230245
0,288,724.65251
0,288,726.098096
0.3375,212,727.378022
0,288,728.838001
0.50625,158,729.874576
0.384375,197,730.796159
0,288,732.261447
0,288,734.068246
0,288,735.589895
0,288,737.125813
0,288,738.608201
0,288,740.234373
0,288,741.740569
0,288,743.202217
0,288,744.749417
0.659375,109,745.36216
0,288,746.813086
0,288,748.535745
0.446875,177,749.411546
0,288,750.883043
0.60625,126,751.552801
0,288,753.270762
0,288,754.790813
0,288,756.248317
0,288,757.685683
0.203125,255,759.078719
0,288,760.775889
0,288,762.258263
0,288,763.782428
0,288,765.239097
0,288,766.925508
0,288,768.46109
0.6625,108,769.047718
0,288,770.521649
0.83125,54,770.697367
0.76875,74,771.210418
0.515625,155,771.986356
0,288,773.438147
0,288,775.231321
0,288,776.707859
0,288,778.160027
0,288,779.621388
0,288,781.296576
0,288,782.848413
0,288,784.348289
0,288,785.843917
0,288,787.525251
0.73125,86,787.821564
0,288,789.533921
0,288,791.001754
0.325,216,791.946019
0,288,793.791262
0,288,795.302664
0,288,796.771422
0,288,798.259014
0.778125,71,798.763841
0,288,800.26389
0.675,104,800.893283
0,288,802.354956
0,288,804.125338
0,288,805.58965
0.1125,284,806.996631
0,288,808.506582
0,288,810.244307
0.334375,213,811.19802
0,288,812.663098
0,288,814.50704
0.153125,271,815.868748
0,288,817.283219
0,288,818.819925
0,288,820.516465
