# {"t_start": 1587737942.1150525, "env_id": "MiniGrid-Unlock-v0"} 
r,l,t
0,288,3.81939
0,288,5.329638
0,288,6.79117
0,288,8.3097
0,288,10.083719
0,288,11.558257
0,288,13.053126
0,288,14.488433
0,288,16.265925
0.8,64,16.477905
0,288,17.916068
0,288,19.650579
0.340625,211,20.649277
0,288,22.448771
0.39375,194,23.372495
0,288,24.848068
0,288,26.635606
0,288,28.132825
0,288,29.637846
0,288,31.06927
0,288,32.806073
0,288,34.31479
0,288,35.798432
0,288,37.285045
0.465625,171,38.396895
0,288,39.813312
0,288,41.328886
0,288,42.872561
0,288,44.604856
0,288,46.1356
0,288,47.595143
0,288,49.076176
0,288,50.870752
0,288,52.376051
0,288,53.837626
0,288,55.275908
0,288,57.017161
0,288,58.473053
0,288,60.036444
0,288,61.495711
0,288,63.173247
0,288,64.695419
0,288,66.152636
0,288,67.679035
0,288,69.47921
0,288,70.950593
0,288,72.452766
0,288,73.94681
0,288,75.678975
0,288,77.148154
0,288,78.62694
0,288,80.051402
0,288,81.760173
0.7375,84,82.027229
0,288,83.826945
0,288,85.353993
0,288,86.853622
0,288,88.342378
0,288,90.090992
0,288,91.54439
0.4125,188,92.447344
0,288,94.234054
0,288,95.746122
0.809375,61,95.933478
0.371875,201,97.144031
0,288,98.645363
0.7,96,99.210495
0,288,100.717169
0,288,102.194531
0,288,103.951371
0.578125,135,104.669374
0.265625,235,105.895367
0,288,107.412646
0.25625,238,108.718034
0,288,110.17322
0,288,111.601125
0,288,113.056681
0,288,114.810846
0,288,116.324931
0,288,117.801618
0,288,119.311367
0,288,121.048105
0,288,122.510854
0,288,123.986611
0.671875,105,124.649408
0,288,126.135831
0.390625,195,127.32669
0,288,128.808506
0.465625,171,129.656846
0,288,131.339095
0,288,132.857822
0,288,134.330099
0,288,135.805971
0,288,137.531837
0,288,139.020351
0,288,140.484532
0,288,142.073482
0,288,143.821579
0.7375,84,144.109211
0,288,145.781983
0.871875,41,145.946606
0,288,147.3881
0.303125,223,148.667201
0,288,150.173455
0,288,151.675476
0.55,144,152.421252
0,288,154.177546
0,288,155.678072
0.28125,230,156.975822
0.2375,244,158.266795
0,288,159.742793
0,288,161.176459
0,288,162.652828
0,288,164.355682
0,288,165.827561
0.54375,146,166.590179
0.465625,171,167.450045
0.54375,146,168.400554
0,288,169.913677
0,288,171.381107
0,288,172.780271
0,288,174.428122
0,288,175.939588
0,288,177.413115
0,288,178.930109
0,288,180.651202
0,288,182.194031
0,288,183.66297
0,288,185.095431
0,288,186.815748
0,288,188.296916
0.4375,180,189.152457
0.203125,255,190.539901
0,288,192.052984
0,288,193.818086
0,288,195.314912
0,288,196.857727
0,288,198.372995
0,288,200.150397
0,288,201.627798
0,288,203.024803
0,288,204.465062
0,288,206.191804
0,288,207.699111
0,288,209.199917
0,288,210.692822
0.471875,169,211.799911
0.49375,162,212.588017
0,288,214.053427
0,288,215.585479
0,288,217.344113
0,288,218.790113
0.503125,159,219.530693
0.75,80,220.067226
0.58125,134,220.757252
0.20625,254,222.110696
0,288,223.557324
0,288,225.021634
0.628125,119,225.659713
0,288,227.434396
0,288,228.930981
0,288,230.375162
0,288,231.889072
0.68125,102,232.490096
0,288,233.944663
0,288,235.636974
0,288,237.129336
0,288,238.634639
0.7875,68,239.121452
0,288,240.651056
0,288,242.114555
0,288,243.563543
0,288,245.262872
0.45,176,246.078493
0,288,247.519198
0,288,249.233803
0,288,250.75193
0,288,252.240928
0,288,253.731874
0,288,255.398529
0,288,256.877897
0,288,258.364264
0.721875,89,258.962506
0,288,260.43595
0.203125,255,261.874017
0,288,263.433647
0,288,264.927283
0,288,266.621258
0.54375,146,267.33875
0.24375,242,268.632795
0,288,270.098706
0,288,271.557668
0,288,273.093294
0,288,274.859993
0.2875,228,276.073578
0.596875,129,276.718459
0.534375,149,277.530604
0,288,279.085681
0.396875,193,279.988471
0,288,281.750102
0.503125,159,282.52792
0,288,284.015712
0,288,285.482357
0,288,287.167119
0,288,288.633321
0,288,290.070976
0.45625,174,291.19684
0,288,292.665386
0,288,294.153045
0,288,295.590921
0,288,297.370793
0.321875,217,298.38017
0,288,300.088664
0,288,301.498179
0,288,302.951566
0,288,304.461125
0,288,306.196177
0,288,307.672305
0,288,309.1781
0.121875,281,310.630599
0,288,312.152134
0,288,313.885738
0,288,315.381477
0,288,316.856022
0,288,318.358968
0.35625,206,319.591039
0,288,321.110167
0,288,322.881011
0,288,324.372191
0,288,325.815966
0,288,327.26038
0,288,328.976837
0.51875,154,329.756914
0.76875,74,330.001915
0,288,331.707465
0,288,333.211788
0,288,334.696391
0,288,336.269164
0.5,160,337.284551
0,288,338.710979
0.1,288,340.193253
0,288,341.657331
0,288,343.389481
0,288,344.851529
0.425,184,345.727393
0.13125,278,347.179922
0,288,348.841053
0,288,350.261226
0,288,351.819545
0,288,353.325888
0,288,355.097192
0.246875,241,356.431101
0,288,357.915999
0.34375,210,358.861824
0,288,360.653571
0,288,362.127907
0,288,363.573111
0.10625,286,365.02959
0,288,366.745032
0,288,368.210567
0.93125,22,368.282616
0,288,369.726226
0.134375,277,371.443371
0,288,372.954639
0.75625,78,373.205391
0,288,374.910734
0.575,136,375.61688
0.615625,123,376.299584
0.303125,223,377.322593
0,288,379.118634
0,288,380.594159
0.69375,98,381.210132
0,288,382.69138
0,288,384.221391
0,288,385.734233
0.646875,113,386.34439
0,288,388.090248
0.634375,117,388.492589
0,288,390.242565
0,288,391.755308
0,288,393.249382
0,288,394.749665
0,288,396.54817
0,288,398.04515
0,288,399.472531
0.18125,262,400.836845
0,288,402.600999
0,288,404.026904
0,288,405.533736
0.896875,33,405.643299
0,288,407.398258
0,288,408.851216
0,288,410.316708
0,288,411.752251
0,288,413.378834
0.58125,134,414.11543
0,288,415.620451
0.184375,261,416.97159
0.73125,86,417.486247
0,288,419.010861
0.459375,173,419.841172
0,288,421.321179
0,288,423.060338
0,288,424.568458
0,288,426.042687
0,288,427.486201
0,288,429.264544
0,288,430.708224
0,288,432.214937
0.134375,277,433.722748
0,288,435.443239
0,288,436.953259
0.7125,92,437.471062
0,288,438.963649
0,288,440.432237
0,288,441.922072
0,288,443.655204
0.321875,217,444.606364
0,288,446.098951
0.26875,234,447.373081
0,288,449.079939
0,288,450.513178
0.353125,207,451.47827
0.31875,218,452.71159
0,288,454.251729
0.978125,7,454.274269
0,288,456.014792
0,288,457.53712
0.5,160,458.360642
0.309375,221,459.671263
0.4125,188,460.533069
0,288,462.273639
0,288,463.74118
0,288,465.218426
0,288,466.776168
0,288,468.52947
0.14375,274,470.105778
0.190625,259,471.481201
0.90625,30,471.576961
0,288,473.09799
0.640625,115,473.733979
0,288,475.213347
0.371875,201,476.405408
0,288,477.871727
0,288,479.291117
0,288,480.935727
0.14375,274,482.40165
0,288,483.865158
0.24375,242,485.23846
0.309375,221,486.526547
0,288,488.032101
0.275,232,489.335505
0,288,490.82117
0.54375,146,491.52382
0,288,493.035599
0,288,494.79478
0,288,496.264281
0,288,497.728961
0,288,499.124166
0,288,500.802962
0,288,502.390016
0,288,503.935923
0.2,256,505.350208
0.403125,191,506.501414
0,288,507.920697
0,288,509.391073
0,288,510.861552
0.753125,79,511.390942
0.709375,93,511.989609
0.5375,148,512.741839
0.1,288,514.182572
0.61875,122,514.812166
0,288,516.339697
0.2125,252,517.730217
0,288,519.459477
0,288,520.927606
0,288,522.392694
0,288,523.798496
0,288,525.530774
0,288,527.026054
0,288,528.527834
0,288,530.036879
0.25625,238,531.34546
0.403125,191,532.49507
0,288,533.947781
0,288,535.372856
0,288,536.943726
0.384375,197,538.197434
0,288,539.707133
0,288,541.396308
0,288,542.912012
0,288,544.369953
0.2625,236,545.621685
0.378125,199,546.572107
0,288,548.33017
0,288,549.770525
0,288,551.316544
0.578125,135,552.059589
0.3625,204,553.280189
0.225,248,554.672681
0,288,556.180555
0,288,557.694172
0,288,559.176713
0.696875,97,559.791077
0,288,561.266339
0,288,562.955206
0,288,564.47466
0.41875,186,565.350645
0.4125,188,566.543254
0,288,568.03268
0,288,569.528111
0.5875,132,570.263438
0,288,571.950028
0,288,573.415458
0,288,574.972171
0,288,576.479388
0.115625,283,578.152881
0,288,579.702288
0,288,581.206097
0,288,582.611543
0,288,584.413
0,288,585.955358
0,288,587.440392
0,288,588.904747
0.25,240,590.23457
0.196875,257,591.606866
0,288,593.270377
0,288,594.840598
0,288,596.357181
0.221875,249,597.728771
0,288,599.228725
0,288,600.670254
0,288,602.364271
0,288,603.87181
0,288,605.351504
0,288,606.828407
0,288,608.588645
0,288,610.058061
0,288,611.49763
0.14375,274,612.912066
0,288,614.660439
0,288,616.118969
0,288,617.603583
0.3125,220,618.903501
0.890625,35,619.026061
0.946875,17,619.079297
0.84375,50,619.496871
0,288,620.970361
0.4875,164,621.762238
0.64375,114,622.480163
0.81875,58,622.926906
0,288,624.450876
0.515625,155,625.2285
0,288,626.706395
0,288,628.148961
0,288,629.868743
0,288,631.297378
0,288,632.779873
0,288,634.206109
0.309375,221,635.504522
0.240625,243,636.831123
0,288,638.309965
0,288,639.985326
0.590625,131,640.644821
0,288,642.102651
0.228125,247,643.482054
0,288,644.935848
0,288,646.39734
0,288,648.155032
0,288,649.692815
0.45625,174,650.528588
0,288,651.961703
0,288,653.661567
