# {"t_start": 1587738011.3436065, "env_id": "MiniGrid-Unlock-v0"} 
r,l,t
0,288,4.619271
0,288,5.999251
0,288,7.413554
0,288,8.788683
0,288,10.447908
0,288,11.850472
0,288,13.231277
0,288,14.633832
0.403125,191,15.751422
0,288,17.129605
0,288,18.588124
0,288,20.238743
0,288,21.629243
0,288,23.098255
0,288,24.452492
0,288,26.073124
0.584375,133,26.769949
0,288,28.167051
0,288,29.586023
0,288,31.237839
0,288,32.715365
0,288,34.083005
0,288,35.494197
0,288,37.131636
0,288,38.549363
0,288,39.91905
0,288,41.289851
0,288,42.914834
0,288,44.370898
0,288,45.741225
0,288,47.124847
0,288,48.781385
0,288,50.238686
0,288,51.66267
0,288,53.096717
0,288,54.791997
0,288,56.212565
0,288,57.649595
0,288,59.09072
0,288,60.763905
0,288,62.187185
0.8875,36,62.295524
0,288,63.719101
0,288,65.359414
0.625,120,65.761786
0.640625,115,66.370008
0,288,68.045857
0,288,69.512015
0,288,70.967292
0,288,72.402026
0,288,74.056479
0.121875,281,75.475133
0,288,76.929893
0,288,78.362691
0.3125,220,79.54186
0,288,80.982789
0,288,82.626587
0,288,84.005393
0,288,85.423599
0,288,86.868253
0.559375,141,87.587989
0,288,89.257963
0,288,90.703278
0.16875,266,92.048619
0.228125,247,93.337337
0,288,94.750131
0,288,96.181772
0,288,97.879076
0,288,99.352804
0,288,100.802508
0,288,102.206213
0,288,103.866802
0.590625,131,104.543282
0.734375,85,104.810851
0.73125,86,105.326225
0,288,106.73828
0,288,108.376083
0.753125,79,108.651736
0.5125,156,109.395702
0.196875,257,110.720704
0,288,112.386517
0,288,113.819175
0,288,115.273698
0,288,116.652708
0,288,118.284742
0,288,119.735203
0,288,121.141534
0,288,122.56589
0,288,124.208208
0,288,125.64401
0,288,127.074506
0,288,128.48275
0.64375,114,129.07001
0.228125,247,130.35842
0,288,131.783084
0,288,133.384738
0.265625,235,134.642739
0,288,136.063993
0,288,137.450725
0,288,138.840923
0.246875,241,140.121032
0,288,141.537383
0,288,143.244763
0.125,280,144.607484
0,288,146.030698
0.89375,34,146.13698
0,288,147.819256
0,288,149.251822
0,288,150.68851
0,288,152.134715
0,288,153.791267
0,288,155.229368
0.228125,247,156.536504
0,288,157.957527
0,288,159.420661
0,288,161.053797
0,288,162.45493
0,288,163.832276
0,288,165.275139
0,288,166.901707
0.128125,279,168.331978
0,288,169.747304
0,288,171.179908
0,288,172.614522
0.315625,219,173.810467
0,288,175.245145
0,288,176.884697
0,288,178.307454
0,288,179.769421
0.371875,201,180.905001
0.734375,85,181.173834
0,288,182.862003
0,288,184.267431
0,288,185.691845
0,288,187.123265
0,288,188.782679
0,288,190.234616
0.778125,71,190.458395
0,288,192.135723
0,288,193.576649
0.45625,174,194.407683
0,288,196.009415
0.528125,151,196.730476
0,288,198.096749
0,288,199.510102
0,288,201.180712
0,288,202.648806
0,288,204.080835
0.5625,140,204.770458
0.959375,13,204.815089
0.18125,262,206.135495
0,288,207.791368
0,288,209.256297
0,288,210.655272
0,288,212.08844
0.534375,149,212.866509
0,288,214.58284
0,288,216.046626
0,288,217.424567
0,288,218.811482
0,288,220.480804
0,288,221.930988
0,288,223.294388
0,288,224.726654
0,288,226.438113
0,288,227.858359
0,288,229.239923
0,288,230.697098
0.80625,62,231.135791
0,288,232.542056
0.5875,132,233.223614
0.4625,172,234.241447
0.73125,86,234.561623
0,288,235.986067
0,288,237.640204
0,288,239.040079
0.49375,162,239.842536
0,288,241.220834
0.90625,30,241.553206
0,288,242.888229
0,288,244.328626
0,288,245.74744
0.15625,270,247.361191
0,288,248.818304
0,288,250.246605
0,288,251.624898
0,288,253.329294
0,288,254.748775
0,288,256.159757
0,288,257.548353
0.50625,158,258.512878
0.403125,191,259.398147
0,288,260.845039
0,288,262.508758
0,288,263.98974
0,288,265.409336
0,288,266.830529
0.684375,101,267.434013
0.63125,118,268.065922
0.31875,218,269.252235
0,288,270.676578
0,288,272.113407
0.521875,153,272.846823
0.4625,172,273.91424
0.565625,139,274.618284
0,288,276.017886
0,288,277.435944
0,288,279.086061
0.321875,217,280.050891
0,288,281.668768
0,288,283.091933
0,288,284.554225
0,288,285.939294
0.771875,73,286.42247
0,288,287.826942
0.44375,178,288.6247
0.41875,186,289.697879
0,288,291.089841
0.371875,201,292.235102
0,288,293.696859
0,288,295.108535
0.66875,106,295.691344
0,288,297.105219
0,288,298.741968
0,288,300.193535
0,288,301.59621
0,288,303.007486
0,288,304.657248
0,288,306.119234
0,288,307.532614
0.809375,61,307.981242
0,288,309.423368
0.73125,86,309.691736
0.346875,209,310.870614
0,288,312.273576
0.721875,89,312.822619
0,288,314.266965
0,288,315.898291
0,288,317.346754
0,288,318.771101
0.809375,61,319.18261
0,288,320.629281
0.475,168,321.395597
0.55,144,322.096462
0,288,323.489113
0,288,325.190355
0.26875,234,326.490058
0,288,327.965308
0,288,329.367081
0,288,330.809862
0.3125,220,332.018505
0,288,333.414444
0.4375,180,334.536074
0,288,335.991395
0,288,337.379574
0,288,338.842909
0,288,340.47415
0,288,341.947131
0.646875,113,342.562758
0.5625,140,343.246444
0.890625,35,343.37946
0,288,344.803009
0.771875,73,345.272061
0,288,346.701924
0.753125,79,347.202605
0,288,348.542761
0.596875,129,349.160271
0,288,350.580994
0,288,352.337935
0,288,353.79533
0,288,355.205181
0,288,356.630651
0,288,358.260877
0,288,359.658252
0,288,361.121729
0,288,362.561497
0,288,364.184852
0,288,365.61772
0.234375,245,366.859982
0,288,368.307514
0.396875,193,369.428633
0,288,370.899008
0,288,372.377648
0.346875,209,373.55623
0,288,374.994935
0,288,376.392426
0,288,377.816841
0,288,379.511094
0,288,380.977683
0,288,382.42846
0.734375,85,382.994979
0,288,384.418517
0,288,385.84671
0,288,387.501661
0,288,388.964058
0,288,390.374882
0.33125,214,391.587476
0.403125,191,392.422475
0.69375,98,392.962945
0,288,394.402008
0,288,396.053359
0,288,397.523888
0.771875,73,397.756092
0.325,216,398.95307
0,288,400.387515
0,288,402.024632
0.40625,190,402.868257
0,288,404.312611
0,288,405.921845
0,288,407.402483
0,288,408.813373
0,288,410.263584
0.56875,138,410.937865
0,288,412.538982
0.228125,247,413.784353
0,288,415.215994
0,288,416.612659
0.45,176,417.42235
0,288,419.147593
0,288,420.572803
0,288,422.002557
0,288,423.411047
0,288,425.094767
0,288,426.489018
0,288,427.926825
0,288,429.359784
0.784375,69,429.859109
0.265625,235,431.133769
0,288,432.549369
0.284375,229,433.766606
0.809375,61,433.952908
0.325,216,435.140392
0,288,436.552034
0,288,438.031085
0,288,439.720724
0,288,441.132962
0.56875,138,441.823601
0,288,443.260963
0.60625,126,443.934478
0,288,445.634331
0.775,72,445.89696
0,288,447.306219
0.209375,253,448.629835
0,288,450.276171
0,288,451.713976
0,288,453.160423
0,288,454.629081
0,288,456.315751
0,288,457.723826
0.703125,95,458.228099
0.815625,59,458.426918
0.409375,189,459.489783
0,288,460.979119
0,288,462.431606
0.528125,151,463.169363
0.265625,235,464.424436
0,288,465.887954
0,288,467.561573
0.390625,195,468.462549
0.10625,286,469.874857
0.3,224,471.100623
0.2375,244,472.433404
0,288,473.871884
0,288,475.327971
0,288,476.993628
0.315625,219,477.984899
0,288,479.627149
0,288,481.046543
0,288,482.441915
0,288,483.88981
0,288,485.572436
0,288,487.004058
0,288,488.449582
0,288,489.889814
0.259375,237,491.146369
0.384375,197,492.25844
0.896875,33,492.370716
0.121875,281,493.843554
0.496875,161,494.580694
0,288,496.197697
0,288,497.638312
0,288,499.122157
0.7,96,499.693999
0.45625,174,500.507396
