# {"t_start": 1587738011.3762324, "env_id": "MiniGrid-Unlock-v0"} 
r,l,t
0,288,4.587028
0,288,5.967614
0,288,7.381983
0,288,8.756726
0,288,10.41554
0.71875,90,10.681206
0,288,12.313479
0,288,13.734512
0,288,15.129569
0,288,16.564082
0,288,18.230069
0,288,19.659349
0,288,21.045429
0,288,22.492318
0,288,24.125715
0,288,25.471204
0,288,26.915289
0,288,28.297973
0,288,29.987052
0,288,31.39949
0,288,32.849191
0,288,34.219741
0,288,35.891789
0,288,37.304116
0,288,38.676373
0,288,40.042825
0,288,41.692639
0,288,43.072167
0,288,44.497557
0,288,45.875906
0,288,47.508641
0,288,48.939341
0,288,50.374686
0,288,51.800076
0,288,53.493505
0,288,54.964117
0,288,56.34822
0,288,57.783428
0,288,59.475395
0,288,60.941709
0,288,62.318458
0,288,63.742601
0,288,65.410386
0,288,66.815678
0,288,68.250634
0,288,69.736772
0.415625,187,70.841218
0.434375,181,71.657439
0,288,73.301768
0,288,74.749254
0.371875,201,75.692657
0,288,77.368402
0,288,78.802073
0.63125,118,79.413205
0.565625,139,80.129352
0.25625,238,81.38635
0,288,82.792515
0,288,84.154331
0.3875,196,85.28066
0.103125,287,86.701807
0,288,88.161678
0.24375,242,89.446375
0,288,90.868169
0,288,92.545264
0.94375,18,92.608657
0,288,94.038705
0,288,95.448509
0,288,97.092933
0,288,98.607466
0.878125,39,98.726669
0,288,100.143986
0,288,101.842583
0,288,103.289122
0,288,104.686734
0,288,106.078741
0,288,107.734282
0,288,109.171572
0,288,110.587373
0,288,112.011713
0,288,113.663524
0,288,115.140359
0,288,116.519962
0.61875,122,117.154905
0.271875,233,118.387585
0,288,119.813923
0.4,192,120.918102
0,288,122.34739
0.24375,242,123.609498
0,288,125.018413
0.234375,245,126.31132
0,288,127.738756
0,288,129.113209
0.3875,196,130.245114
0,288,131.668976
0.215625,251,132.92494
0,288,134.360197
0,288,135.993007
0,288,137.384551
0,288,138.775021
0,288,140.199567
0,288,141.884475
0,288,143.333099
0,288,144.704545
0.49375,162,145.461012
0.28125,230,146.760337
0,288,148.391464
0,288,149.836277
0.971875,9,149.881136
0,288,151.303342
0,288,152.735759
0,288,154.403124
0,288,155.846911
0.471875,169,156.646754
