# {"t_start": 1587149461.8342054, "env_id": "MiniGrid-Empty-6x6-v0"} 
r,l,t
0.29375,113,4.456581
0,144,5.501576
0.41875,93,5.816723
0,144,6.489519
0,144,7.200386
0,144,8.164204
0,144,8.904132
0.71875,45,9.041458
0.69375,49,9.197717
0.85,24,9.539489
0.54375,73,9.784647
0.7125,46,10.167755
0,144,10.935117
0.85,24,11.019712
0.575,68,11.229476
0.54375,73,11.784474
0.71875,45,11.936975
0,144,12.635541
0.5125,78,13.146075
0.3,112,13.840115
0.9375,10,13.870203
0.25,120,14.491533
0.16875,133,15.139146
0.79375,33,15.25763
0.7375,42,15.6262
0,144,16.393551
0,144,17.09185
0.81875,29,17.17693
0,144,17.903803
0.625,60,18.355545
0,144,19.074944
0.825,28,19.160589
0.89375,17,19.212408
0,144,19.950302
0,144,20.641627
0.8625,22,20.943449
0.925,12,21.001656
0.725,44,21.150023
0.89375,17,21.218832
0.6875,50,21.604648
0.65,56,21.826943
0.91875,13,21.868522
0.88125,19,21.928353
0.95625,7,21.949653
0,144,22.646485
0.6125,62,23.102385
0.9125,14,23.149871
0.9125,14,23.190651
0,144,23.907289
0.9,16,23.955872
0.4,96,24.520468
0.29375,113,25.141043
0.51875,77,25.610659
0.93125,11,25.663248
0.75,40,25.801804
0.5375,74,26.306886
0.54375,73,26.556153
0.875,20,26.61217
0.9125,14,26.65251
0.9125,14,26.92653
0.49375,81,27.229122
0.7125,46,27.365925
0.6375,58,27.775838
0.85625,23,27.843143
0.84375,25,27.923325
0.91875,13,27.964902
0.63125,59,28.447176
0.94375,9,28.473199
0.86875,21,28.532634
0.5125,78,29.04636
0.7375,42,29.178499
0.9375,10,29.215935
0.65625,55,29.696231
0.89375,17,29.772248
0.5875,66,29.984377
0.55,72,30.478951
0.94375,9,30.509181
0.8875,18,30.563129
0.56875,69,31.069197
0.7875,34,31.203649
0.38125,99,31.734112
0.31875,109,32.099249
0.9375,10,32.131675
0.925,12,32.47232
0.71875,45,32.638788
0.8,32,32.733409
0.7625,38,32.851331
0.93125,11,33.133096
0.8625,22,33.224338
0.6125,62,33.423905
0.7125,46,33.820607
0.95625,7,33.852332
0.3375,106,34.19874
0.7875,34,34.640532
0.2,128,35.372156
0,144,36.0941
0.7625,38,36.208847
0.56875,69,36.738317
0.775,36,36.853184
0.93125,11,36.886045
0,144,37.618711
0.95625,7,37.64063
0.9125,14,37.683072
0.60625,63,38.14707
0.55625,71,38.359467
0.91875,13,38.636152
0.9375,10,38.690934
0.85,24,38.787375
0.81875,29,38.87671
0.60625,63,39.075643
0.9125,14,39.363405
0.825,28,39.459926
0.60625,63,39.65144
0.61875,61,40.105105
0.95625,7,40.1268
0.8875,18,40.185068
0.95,8,40.210401
0.63125,59,40.614284
0.5875,66,40.880191
0.9125,14,40.922002
0.6375,58,41.408683
0.83125,27,41.51902
0.89375,17,41.570282
0.2,128,42.244687
0.28125,115,42.856599
0.9,16,42.903386
0.68125,51,43.059678
0.3,112,43.659636
0.8625,22,43.751354
0.58125,67,44.296423
0.9,16,44.343659
0,144,45.041013
0.95,8,45.066533
0.8875,18,45.122859
0.89375,17,45.395137
0.9125,14,45.470291
0.86875,21,45.56241
0.80625,31,45.660036
0.74375,41,45.781868
0.5,80,46.300891
0.91875,13,46.340862
0.95,8,46.36425
0.25625,119,46.97708
0.38125,99,47.60839
0.81875,29,47.698826
0.9125,14,47.7432
0.93125,11,47.776555
0.825,28,47.863114
0,144,48.934057
0.4125,94,49.24568
0.94375,9,49.274042
0.66875,53,49.772062
0.225,124,50.49182
0.7375,42,50.638244
0.875,20,50.699464
0.4875,82,51.325381
0.71875,45,51.465278
0.8125,30,51.555545
0.85625,23,51.864244
0.9375,10,51.895951
0.93125,11,51.930257
0.8,32,52.027488
0.69375,49,52.189936
0.8,32,52.532034
0.95625,7,52.558691
0.8875,18,52.615967
0.63125,59,52.791372
0.49375,81,53.318081
0.21875,125,53.973745
0.6875,50,54.122369
0.75,40,54.623912
0.9125,14,54.674233
0.775,36,54.779291
0.86875,21,54.848814
0.85625,23,54.919156
0.175,132,55.595434
0.275,116,56.228761
0.7625,38,56.592448
0.15,136,57.282591
0.91875,13,57.323326
0.8625,22,57.391743
0.95,8,57.416029
0.89375,17,57.468794
0.275,116,58.101307
0.9375,10,58.136624
0,144,58.85627
0.6625,54,59.307121
0.95625,7,59.328942
0.925,12,59.365755
0.81875,29,59.454583
0.93125,11,59.494047
0.81875,29,59.596238
0.86875,21,59.89251
0.3375,106,60.252252
0.38125,99,60.825667
0.93125,11,60.85814
0.1,144,61.572311
0.9375,10,61.602794
0.91875,13,61.872294
0.91875,13,61.914165
0.95,8,61.939694
0.78125,35,62.050128
0.55,72,62.515107
0.90625,15,62.580687
0.24375,121,63.224578
0.89375,17,63.296062
0.94375,9,63.326248
0.4125,94,63.844641
0.31875,109,64.22715
0.5375,74,64.735193
0.39375,97,65.315114
0.8625,22,65.384073
0.85625,23,65.453002
0.95625,7,65.474997
0.95,8,65.501223
0.95,8,65.525416
0.9375,10,65.558445
0.95625,7,65.579483
0.95625,7,65.604328
0.74375,41,66.008116
0.81875,29,66.097193
0.55,72,66.577851
0.2125,126,67.201301
0.65,56,67.375448
0.94375,9,67.402235
0.925,12,67.440057
0.6625,54,67.892785
0.88125,19,67.959024
0.36875,101,68.494268
0.30625,111,68.880991
0.89375,17,69.168674
0.21875,125,69.809294
0.7625,38,69.971545
0.56875,69,70.190482
0.9375,10,70.219825
0.875,20,70.515553
0.925,12,70.555209
0.86875,21,70.624865
0.7375,42,70.754323
0.5,80,71.26854
0.6,64,71.459448
0.58125,67,71.929144
0.8875,18,71.986027
0.68125,51,72.139304
0.7125,46,72.611598
0.93125,11,72.652191
0.91875,13,72.694497
0.9,16,72.744182
0.8375,26,72.822939
0,144,73.561476
0.6875,50,73.945817
0.9125,14,73.988975
0.95625,7,74.00998
0.3,112,74.60519
0.8375,26,74.683828
0.76875,37,74.794177
0.94375,9,74.821122
0.65,56,75.247236
0.9375,10,75.278631
0.55625,71,75.497177
0.91875,13,75.766607
0,144,76.501385
0.95625,7,76.528019
