# {"t_start": 1587201442.3639987, "env_id": "MiniGrid-Empty-16x16-v0"} 
r,l,t
0,1024,10.014579
0,1024,17.16843
0,1024,24.639543
0,1024,32.163417
0,1024,39.726063
0,1024,47.163667
0.273145,827,53.260584
0.520117,546,57.034763
0.868164,150,58.003512
0,1024,65.094087
0.809277,217,66.635375
0,1024,74.174978
0.777637,253,76.022782
0.93584,73,76.63055
0.838281,184,77.742237
0.845313,176,78.825722
0.865527,153,80.14731
0.842676,179,81.448242
0.778516,252,83.279362
0.388281,696,87.923485
0.800488,227,89.510108
0.925293,85,90.314359
0.423438,656,95.023816
0.658105,389,97.966091
0.897168,117,98.911317
0.936719,72,99.499067
0.940234,68,99.812721
0.745996,289,101.772868
0.948145,59,102.482146
0,1024,109.78723
0.741602,294,111.697607
0.849707,171,112.813028
0.825098,199,114.423409
0.896289,118,115.282274
0.941992,66,115.559804
0.820703,204,117.107663
0.970996,33,117.251807
0.972754,31,117.406278
0.95957,46,118.023795
0.755664,278,119.958143
0.511328,556,123.745392
0.954297,52,124.307798
0.89541,119,125.133103
0.60625,448,128.163869
0.95957,46,128.677007
0.936719,72,129.063897
0.95957,46,129.288379
0.940234,68,129.936667
0.883105,133,130.90046
0.954297,52,131.117575
0.939355,69,131.736057
0.899805,114,132.560981
0.430469,648,137.103097
0.840039,182,138.247623
0.947266,60,138.819996
0.932324,77,139.149923
0.418164,662,144.029882
0.615039,438,146.98309
0.95957,46,147.185361
0.955176,51,147.840235
0.914746,97,148.543545
0.732812,304,150.581359
0.737207,299,152.525035
0.95957,46,153.063606
0.824219,200,154.431865
0.921777,89,155.139849
0.840918,181,156.188252
0.898926,115,156.979597
0.869922,148,157.932621
0.860254,159,159.391179
0.969238,35,159.562303
0.725781,312,161.559365
0.779395,251,163.372843
0.942871,65,164.068835
0.933203,76,164.430695
0.55,512,168.182538
0.94375,64,168.883876
0.96748,37,169.067588
0.842676,179,170.612916
0.767969,264,172.558861
0.829492,194,173.758963
0.882227,134,174.767224
0.922656,88,175.56817
0.804004,223,177.29763
0.813672,212,178.616772
0.829492,194,180.091355
0.875195,142,181.023973
0.92793,82,181.790025
0.731055,306,184.092707
0.820703,204,185.807013
0.924414,86,186.218964
0.930566,79,186.864289
0.178223,935,193.551131
0.723145,315,195.912221
0.840039,182,197.072441
0.95166,55,197.318141
0.851465,169,198.77408
0.368945,718,203.652716
0.824219,200,205.246542
0.900684,113,206.067548
0.950781,56,206.358889
0.962207,43,206.912263
0.970117,34,207.089664
0.786426,243,208.792407
0.628223,423,211.671121
0.666895,379,214.391332
0.906836,106,215.155048
0.975391,28,215.271129
0.825098,199,216.849032
0.956934,49,217.099838
0.933203,76,217.725873
0.953418,53,217.981946
0.796094,232,219.764738
0.665137,381,222.47114
0.75127,283,224.387439
0.876953,140,225.338682
0.968359,36,225.499249
0.912109,100,226.227962
0.955176,51,226.747052
0.83916,183,227.990674
0.685352,358,230.49618
0.970996,33,230.671926
0.948145,59,230.937241
0.667773,378,233.722723
0.59834,457,237.088621
0.876953,140,238.00942
0.958691,47,238.212157
0.658105,389,241.255903
0.902441,111,241.828274
0.320605,773,247.367838
0.907715,105,248.183566
0.844434,177,249.613489
0.960449,45,249.820037
0.849707,171,250.949683
0.785547,244,252.764021
0.939355,69,253.387152
0.713477,326,255.576569
0.966602,38,256.05549
0.96748,37,256.262962
0.549121,513,259.880954
0.974512,29,260.004859
0.862891,156,260.978334
0.942871,65,261.65102
0.86377,155,262.689243
0.970117,34,262.844668
0.672168,373,265.607544
0.354883,734,270.882468
0.952539,54,271.163155
0.767969,264,272.981622
0.973633,30,273.432518
0.93584,73,273.749413
0.969238,35,274.208985
0.929688,80,274.566173
0.593945,462,277.918311
