# {"t_start": 1587737942.1944933, "env_id": "MiniGrid-Unlock-v0"} 
r,l,t
0,288,13.826583
0,288,15.278381
0,288,16.684579
0,288,18.084349
0,288,19.727131
0,288,21.124104
0,288,22.485829
0,288,23.909955
0,288,25.57498
0,288,26.995088
0,288,28.381077
0,288,29.852255
0,288,31.48831
0,288,32.912711
0,288,34.326371
0,288,35.803534
0,288,37.452348
0,288,38.87009
0,288,40.26817
0,288,41.725896
0,288,43.364618
0,288,44.857416
0,288,46.310214
0,288,47.780732
0,288,49.362813
0.11875,282,50.782
0,288,52.185673
0,288,53.56059
0,288,55.258078
0,288,56.663275
0,288,58.152769
0,288,59.601756
0,288,61.319611
0,288,62.735728
0.334375,213,63.865838
0,288,65.25486
0,288,66.676075
0,288,68.051985
0,288,69.705454
0,288,71.18433
0.459375,173,71.974977
0.1125,284,73.37723
0,288,75.00736
0.2625,236,76.241468
0,288,77.717727
0,288,79.184914
0,288,80.535592
0,288,82.143949
0,288,83.586157
0,288,85.035346
0,288,86.480257
0.446875,177,87.534363
0,288,89.008457
0.45,176,89.805012
0,288,91.42368
0,288,92.889399
0,288,94.304844
0,288,95.650392
0,288,97.376668
0.759375,77,97.639955
0,288,99.018158
0.68125,102,99.591916
0.434375,181,100.6522
0,288,102.084706
0.690625,99,102.624754
0,288,104.016554
0,288,105.464259
0,288,106.892458
0,288,108.583792
0,288,109.969997
0,288,111.360188
0.65625,110,111.930289
0,288,113.339247
0,288,114.725295
0.675,104,115.334887
0,288,117.007716
0,288,118.443187
0,288,119.847481
0.396875,193,120.940933
0,288,122.349045
0.61875,122,122.983406
0,288,124.380444
0,288,125.788663
0,288,127.381131
0,288,128.82694
0,288,130.209777
0,288,131.6532
0,288,133.319448
0.378125,199,134.227247
0,288,135.660429
0.403125,191,136.768258
0,288,138.216381
0,288,139.603664
0.378125,199,140.680617
0,288,142.135009
0.45,176,142.958816
0,288,144.713928
0.1375,276,146.210874
0,288,147.651128
0,288,149.083513
0,288,150.746874
0,288,152.240568
0.1375,276,153.5967
0.578125,135,154.271931
0,288,155.696045
0,288,157.506559
0,288,158.987326
0,288,160.454308
0,288,161.929314
0.434375,181,163.116856
0,288,164.579371
0.11875,282,166.040433
0,288,167.500468
0,288,169.197493
0.5375,148,169.927767
0,288,171.327843
0,288,172.734829
0,288,174.375151
0.153125,271,175.736974
0,288,177.24648
0,288,178.685993
0,288,180.165665
0,288,181.971938
0.384375,197,182.847157
0,288,184.536659
0.290625,227,185.570716
0,288,187.225666
0,288,188.713514
0,288,190.18771
0,288,191.576664
0.878125,39,191.929485
0,288,193.36836
0,288,194.81541
0,288,196.257746
0,288,197.88784
0,288,199.311091
0.159375,269,200.673399
0,288,202.052004
0,288,203.482368
0.340625,211,204.682917
0.384375,197,205.790608
0,288,207.172064
0.521875,153,207.908034
0.2875,228,209.168307
0,288,210.628335
0,288,212.062289
0,288,213.716
0,288,215.161813
0,288,216.643935
0,288,217.985156
0,288,219.565702
0.884375,37,219.698687
0,288,221.040936
0.534375,149,221.757847
0,288,223.423993
0,288,224.921577
0,288,226.353473
