# {"t_start": 1587737942.147795, "env_id": "MiniGrid-Unlock-v0"} 
r,l,t
0,288,13.871321
0,288,15.324113
0,288,16.730015
0,288,18.130634
0,288,19.773542
0,288,21.169547
0,288,22.53132
0,288,23.955043
0,288,25.621189
0,288,27.040232
0,288,28.426485
0,288,29.897483
0,288,31.533512
0,288,32.958025
0.603125,127,33.627366
0,288,35.007291
0,288,36.511142
0.56875,138,37.407468
0,288,38.847189
0,288,40.245422
0,288,41.701679
0,288,43.304694
0,288,44.833947
0.484375,165,45.644581
0,288,47.037816
0,288,48.717225
0,288,50.142661
0,288,51.555467
0,288,52.942704
0,288,54.522769
0,288,56.037065
0,288,57.514096
0,288,58.976771
0.325,216,60.15714
0,288,61.603647
0,288,63.247806
0,288,64.606646
0,288,66.038963
0,288,67.426896
0,288,69.0394
0,288,70.524924
0,288,71.953385
0,288,73.363722
0,288,74.980351
0,288,76.434527
0.8375,52,76.59347
0,288,78.031732
0,288,79.739809
0,288,81.093216
0.48125,166,81.861182
0,288,83.26545
0,288,84.963161
0,288,86.418177
0,288,87.829872
0,288,89.281144
0,288,90.938096
0.24375,242,92.210697
0,288,93.599873
0,288,95.019818
0.175,264,96.44052
0.765625,75,96.904478
0,288,98.283583
0,288,99.683614
0,288,101.327307
0,288,102.739044
0,288,104.128413
0,288,105.584402
0,288,107.219172
0,288,108.706533
0,288,110.108305
0,288,111.466464
0.559375,141,112.136788
0.3,224,113.349356
0,288,114.732763
0.30625,222,115.966787
0,288,117.41454
0,288,119.06361
0,288,120.494328
0,288,121.879069
0.171875,265,123.204024
0.275,232,124.426445
0,288,125.834748
0,288,127.42763
0,288,128.872901
0,288,130.255795
0,288,131.699098
0,288,133.365389
0,288,134.807758
0,288,136.259334
0,288,137.68955
0,288,139.309807
0,288,140.682608
0,288,142.138638
0,288,143.56183
0.128125,279,145.064881
0.1,288,146.843503
0,288,148.288452
0,288,149.698414
0,288,151.119257
0,288,152.855567
0,288,154.25386
0,288,155.68204
0,288,157.203167
0.9,32,157.605169
0,288,159.068047
0,288,160.535358
0,288,162.010216
0.825,56,162.467468
0,288,163.994412
0,288,165.497814
0.46875,170,166.535819
0.41875,186,167.423663
0.440625,179,168.460457
0,288,169.946121
0,288,171.34636
0,288,172.75324
0,288,174.36963
0,288,175.808843
0,288,177.334867
0.75,80,177.859358
0,288,179.267656
0.4875,164,180.092374
0,288,181.596881
0,288,183.345634
0,288,184.787767
0,288,186.252018
0.484375,165,187.022694
0,288,188.73407
0,288,190.212705
0,288,191.602493
0,288,193.012372
0.66875,106,193.599162
0,288,195.298966
0,288,196.748334
0,288,198.146646
0,288,199.551393
0,288,201.192053
0,288,202.607775
0,288,204.041334
0.64375,114,204.675129
0,288,206.073681
0.15,272,207.412675
0.528125,151,208.355561
0,288,209.826826
0.171875,265,211.209795
0.484375,165,212.009232
0,288,213.437757
0,288,215.101257
0.809375,61,215.320385
0,288,216.777084
0,288,218.374943
0,288,219.723235
0.209375,253,220.963894
0,288,222.334605
0.196875,257,223.698259
0,288,225.168809
0.15625,270,226.546166
0,288,228.254693
0,288,229.690267
0.409375,189,230.564098
0,288,232.242373
0,288,233.679218
0.68125,102,234.266802
0,288,235.699562
0.540625,147,236.407955
0,288,237.903313
0,288,239.657122
0.340625,211,240.609692
0,288,242.236838
0.234375,245,243.333
0,288,244.968673
0,288,246.411385
0,288,247.811687
0.38125,198,248.960291
0.1375,276,250.304272
0.625,120,250.967314
0,288,252.462703
0,288,253.925178
0,288,255.569854
0.3125,220,256.546276
0.36875,202,257.749376
0.159375,269,259.124641
0,288,260.466649
0,288,261.957038
0,288,263.637287
0,288,265.065007
0,288,266.483412
0.1875,260,267.863577
0,288,269.483947
0,288,270.937396
0.6625,108,271.525633
0,288,272.935276
0,288,274.434092
0.625,120,275.051167
0,288,276.457193
0.475,168,277.554041
0,288,279.023859
0.609375,125,279.693805
0,288,281.124607
0,288,282.537937
0,288,284.174088
0,288,285.601422
0.74375,82,285.890497
0.475,168,286.998552
0,288,288.393858
0,288,289.769296
0,288,291.421312
0.528125,151,292.194226
0,288,293.604687
0.196875,257,294.942526
0,288,296.342327
0,288,297.771796
0,288,299.465289
0.8375,52,299.632524
0,288,301.077094
0,288,302.814536
0.8625,44,302.971124
0,288,304.419965
0,288,305.872248
0.5125,156,306.843417
0,288,308.26229
0,288,309.688068
0,288,311.107442
0,288,312.742366
0,288,314.102591
0.73125,86,314.612331
0,288,316.070042
0.415625,187,316.932027
0.8375,52,317.350233
0,288,318.761574
0.378125,199,319.863348
0.80625,62,320.098346
0,288,321.489713
0.38125,198,322.585596
0,288,323.983364
0,288,325.406417
0,288,327.066046
0,288,328.519675
0.125,280,329.840474
0,288,331.279444
0,288,332.674019
0,288,334.282266
0.446875,177,335.107566
0.503125,159,335.919021
0,288,337.525815
0,288,338.975302
0.16875,266,340.303855
0,288,341.742405
0.278125,231,342.942014
0,288,344.469849
0.31875,218,345.702073
0,288,347.098105
0,288,348.514961
0,288,350.250175
0,288,351.663325
0,288,353.108035
0.4125,188,354.199482
0,288,355.617152
0,288,357.00334
0,288,358.450729
0.628125,119,359.12986
0,288,360.821502
0,288,362.209232
0.815625,59,362.408867
0.725,88,362.973391
0.30625,222,364.168674
0.83125,54,364.364653
0,288,365.809371
0,288,367.473909
0,288,368.910879
0,288,370.373185
0,288,371.835472
0.1,288,373.470635
0,288,374.857407
0,288,376.292256
0.15,272,377.726731
0.771875,73,378.207769
0,288,379.681301
0.1875,260,381.004345
0,288,382.439929
0,288,384.20444
0,288,385.64878
0,288,387.036503
0.6125,124,387.69272
0,288,389.119372
0,288,390.855452
0,288,392.275875
0,288,393.704659
0.2375,244,394.983799
0,288,396.440752
0,288,398.095187
0.2875,228,399.108217
0,288,400.82947
0.553125,143,401.582546
0.125,280,402.970392
0.375,200,403.928708
0,288,405.520438
0,288,406.95082
0.315625,219,408.215562
0,288,409.631855
0,288,411.080636
0,288,412.507928
0,288,414.199382
0,288,415.680848
0.934375,21,415.745398
0.68125,102,416.322205
0,288,417.737159
0,288,419.185156
0,288,420.804339
0.715625,91,421.095313
0,288,422.790244
0.53125,150,423.555156
0,288,424.956863
0,288,426.304687
0,288,427.703853
0,288,429.368596
0,288,430.828475
0,288,432.237657
0,288,433.590243
0,288,435.280155
0.696875,97,435.590132
0,288,437.246037
0,288,438.664983
0,288,440.063939
0,288,441.537996
0.75625,78,442.03547
0,288,443.524938
0,288,445.269377
0,288,446.706802
0,288,448.117451
0,288,449.507399
0.796875,65,449.985538
0.396875,193,450.851657
0,288,452.514879
0,288,454.004966
0,288,455.424297
0,288,456.817186
0.4125,188,457.885562
0.753125,79,458.110553
0,288,459.802227
0,288,461.171456
0,288,462.554726
0,288,463.979696
0,288,465.704919
0.121875,281,467.082566
0.521875,153,467.81294
0,288,469.209837
0.16875,266,470.634987
0,288,472.384119
0,288,473.804202
0,288,475.285146
0,288,476.65912
0.75,80,477.189134
0,288,478.631394
0,288,480.237057
0.753125,79,480.528335
0,288,481.960088
0,288,483.687463
0.896875,33,483.809122
0,288,485.220137
0,288,486.618144
0,288,488.270391
0,288,489.678585
0,288,491.116609
0,288,492.540164
0.8625,44,492.911413
0,288,494.37595
