# {"t_start": 1587737942.159262, "env_id": "MiniGrid-Unlock-v0"} 
r,l,t
0,288,13.859798
0,288,15.312295
0,288,16.718602
0,288,18.119313
0,288,19.763299
0,288,21.1581
0,288,22.52001
0.25625,238,23.789789
0,288,25.219795
0,288,26.859324
0,288,28.262506
0,288,29.714733
0,288,31.11902
0,288,32.762979
0,288,34.208723
0,288,35.674468
0.825,56,36.091746
0,288,37.506954
0,288,38.923925
0,288,40.321414
0,288,42.002434
0,288,43.418818
0,288,44.910959
0,288,46.365993
0,288,48.050117
0,288,49.419246
0,288,50.859122
0,288,52.259233
0,288,53.847007
0,288,55.33929
0,288,56.738706
0,288,58.232616
0,288,59.892274
0,288,61.395335
0,288,62.822187
0,288,64.1671
0,288,65.793084
0,288,67.212019
0,288,68.607521
0,288,70.028779
0.940625,19,70.104439
0,288,71.801594
0,288,73.215719
0,288,74.633329
0.896875,33,74.726099
0.7125,92,75.231912
0,288,76.666506
0.51875,154,77.678411
0,288,79.157562
0,288,80.512807
0,288,81.90002
0,288,83.545488
0,288,85.005205
0.675,104,85.581392
0,288,87.023687
0,288,88.490873
0,288,89.897928
0.475,168,90.926668
0,288,92.36662
0.446875,177,93.144651
0.490625,163,94.185083
0.209375,253,95.419176
0,288,96.932351
0,288,98.311793
0,288,99.709598
0.7125,92,100.252688
0.115625,283,101.653068
0,288,103.240068
0.475,168,104.051214
0,288,105.498845
0.73125,86,106.040987
0,288,107.432851
0,288,108.897628
0,288,110.527014
0.575,136,111.186636
0,288,112.581167
0.634375,117,113.191344
0.428125,183,114.024785
0,288,115.432263
0,288,117.121007
0.53125,150,117.834258
0,288,119.26139
0,288,120.68743
0,288,122.296665
0,288,123.718328
0,288,125.121838
0,288,126.500098
0,288,128.134068
0,288,129.558321
0,288,130.934803
0,288,132.381516
0,288,134.079638
0.446875,177,134.893539
0,288,136.342879
0,288,137.988189
0.725,88,138.305006
0,288,139.690934
0.278125,231,140.868879
0,288,142.324937
0.5,160,143.350732
