# {"t_start": 1587168734.166575, "env_id": "MiniGrid-Empty-8x8-v0"} 
r,l,t
0,256,4.565877
0,256,6.231408
0,256,7.995464
0,256,9.786276
0,256,11.528486
0.261719,210,13.08218
0.293359,201,14.597272
0.753906,70,14.897479
0.476172,149,15.853446
0.750391,71,16.499773
0,256,18.213293
0.848828,43,18.394179
0.789062,60,18.982252
0,256,20.73014
0.560547,125,21.59792
0,256,23.313232
0.518359,137,24.239642
0,256,25.982879
0.722266,79,26.310874
0.796094,58,26.901466
0.947266,15,26.964107
0.898047,29,27.085635
0.655469,98,27.82623
0.732812,76,28.448631
0.806641,55,28.699994
0.834766,47,28.895422
0,256,30.718313
0.933203,19,31.123616
0.757422,69,31.449493
0.293359,201,32.964912
0.750391,71,33.355004
0.571094,122,34.198784
0.356641,183,35.643836
0.405859,169,36.682213
0.6625,96,37.409676
0.374219,178,38.496186
0,256,40.249343
0.571094,122,41.114763
0.490234,145,42.062737
0.778516,63,42.682279
0.620313,108,43.148176
0.226562,220,44.762952
0.947266,15,44.825974
0.704687,84,45.555884
0.694141,87,46.247135
0.933203,19,46.356139
0.571094,122,47.204784
0.504297,141,48.1146
0.898047,29,48.253177
0.936719,18,48.332109
0.901563,28,48.448645
0.690625,88,49.13865
0.789062,60,49.694201
0.824219,50,49.935271
0.880469,34,50.078445
0.848828,43,50.600098
0,256,52.341875
0.898047,29,52.483556
0.824219,50,52.71824
0.71875,80,53.352534
0.525391,135,54.241175
0.767969,66,54.521347
0.4375,160,55.837036
0.455078,155,56.793628
0.957812,12,56.845083
0.883984,33,56.982755
0.201953,227,58.648577
0.933203,19,58.727448
0.694141,87,59.437769
0.926172,21,59.528724
0,256,61.27675
0.4375,160,62.295779
0.926172,21,62.389401
0.557031,126,63.251716
0.391797,173,64.693793
0.957812,12,64.747663
0,256,66.48589
0.957812,12,66.536599
0.810156,54,66.759297
0.799609,57,67.330791
0.346094,186,68.481905
0.307422,197,70.005419
0.838281,46,70.197755
0.922656,22,70.287788
0.504297,141,71.202643
0,256,72.976769
0.813672,53,73.540471
0.834766,47,73.736997
0.954297,13,73.791013
0.433984,161,75.141054
0.687109,89,75.538461
0.936719,18,75.613296
0.954297,13,75.679922
0.922656,22,76.115264
0.6625,96,76.527435
0.957812,12,76.580529
0.750391,71,77.225933
0.469141,151,78.188242
0.739844,74,78.846346
0.869922,37,79.002213
0.950781,14,79.06208
0.957812,12,79.112864
0.60625,112,79.915121
0.919141,23,80.011422
0.933203,19,80.385444
0.894531,30,80.538193
0.954297,13,80.593418
0.957812,12,80.643162
0.644922,101,81.404635
