# {"t_start": 1586232048.689409, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
1.0,173,3.099412
2.0,198,4.702139
0.0,127,5.887604
3.0,268,8.481296
2.0,202,10.652958
0.0,129,11.3489
0.0,129,12.582423
0.0,129,13.801275
7.0,432,17.965037
0.0,129,19.206053
0.0,129,20.474807
0.0,129,21.746817
0.0,127,23.027103
2.0,221,25.389448
0.0,125,26.701197
0.0,129,27.480402
0.0,127,28.74259
0.0,129,30.195503
0.0,127,31.454335
2.0,202,33.709593
0.0,129,34.477976
0.0,125,35.787432
4.0,299,39.314629
5.0,350,42.722162
2.0,202,45.113354
10.0,451,49.844376
2.0,202,52.169926
3.0,246,54.22582
2.0,202,56.490928
2.0,202,58.395278
5.0,352,62.246656
0.0,125,63.526481
0.0,129,64.799559
5.0,331,68.011105
