# {"t_start": 1586232048.6712027, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
0.0,129,2.321051
4.0,299,5.557646
5.0,349,8.678696
1.0,173,10.156946
2.0,223,12.430679
1.0,173,13.952469
0.0,129,15.236471
7.0,446,19.947932
0.0,129,21.216442
0.0,127,22.005637
0.0,127,23.281576
0.0,127,24.474772
1.0,153,25.934866
9.0,404,30.307441
6.0,379,34.231586
2.0,198,36.509983
0.0,129,37.31258
0.0,127,38.650506
0.0,127,39.968056
0.0,125,41.253355
0.0,129,42.583248
13.0,459,47.823257
0.0,129,48.72474
0.0,127,50.077614
2.0,202,52.365612
0.0,129,53.663777
0.0,127,54.930114
2.0,202,56.68251
0.0,125,57.995928
5.0,350,61.409249
9.0,404,66.081832
