# {"t_start": 1587165999.5110164, "env_id": "MiniGrid-Empty-8x8-v0"} 
r,l,t
0,256,11.313215
0.254687,212,13.110166
0,256,15.234288
0,256,17.407013
0.483203,147,18.611399
0.711719,82,19.435046
0,256,21.555018
0,256,23.748116
0.265234,209,25.534285
0.412891,167,26.632051
0.623828,107,27.478906
0.564062,124,28.375511
0.567578,123,29.41159
0.775,64,29.717241
0.83125,48,30.27366
0.339062,188,31.53417
0.374219,178,32.844611
0.272266,207,34.628513
0.905078,27,34.744077
0.767969,66,35.412422
0.757422,69,35.786859
0.539453,131,36.851532
0.778516,63,37.669388
0,256,39.791659
0.469141,151,40.950318
0.8875,32,41.132387
0.775,64,41.958633
0.310937,196,43.378638
0.609766,111,44.291504
0,256,46.260814
0.866406,38,46.431879
0.810156,54,47.085916
0.332031,190,48.450227
0.933203,19,48.540562
0.687109,89,49.302147
0.876953,35,49.465749
0.785547,61,50.110309
0.845313,44,50.306231
0.296875,200,52.081505
0.947266,15,52.152137
0.687109,89,52.97601
0.521875,136,54.002079
0.479687,148,55.048667
0.936719,18,55.141372
0.486719,146,56.268018
0.922656,22,56.380958
0.360156,182,58.041442
0.739844,74,58.405295
0.782031,62,59.079301
0.458594,154,60.144416
0.950781,14,60.218846
0.792578,59,60.869119
0.405859,169,62.147239
0.711719,82,62.931061
0.912109,25,63.06716
0.824219,50,63.332284
0.817187,52,63.961648
0.648438,100,64.49255
0.792578,59,65.140243
0.926172,21,65.258369
0.722266,79,66.050213
0,256,68.220624
0.950781,14,68.314694
0.708203,83,68.788053
0.722266,79,69.645739
0.374219,178,70.896941
0.107031,254,72.854451
0.950781,14,72.920218
0.796094,58,73.592913
0.71875,80,73.949302
0.817187,52,74.603296
0.950781,14,74.6635
0,256,76.817085
0.680078,91,77.662169
0.676562,92,78.095676
0,256,80.016674
0.697656,86,80.773863
0.912109,25,80.887586
0.796094,58,81.515251
0.933203,19,81.597598
0.771484,65,81.919899
0.841797,45,82.534799
0.655469,98,83.410599
0.915625,24,83.544015
0.873437,36,83.720709
0.894531,30,83.864163
0.905078,27,84.004805
0.947266,15,84.453008
0.683594,90,84.881489
0.300391,199,86.733937
0.704687,84,87.130231
0.757422,69,87.868269
0.760938,68,88.54906
0.609766,111,89.058216
0.940234,17,89.542141
0.841797,45,89.794537
0.757422,69,90.155293
0.947266,15,90.662567
0.862891,39,90.892159
0.8875,32,91.055942
0.947266,15,91.144786
0.613281,110,92.094415
0.827734,49,92.340388
0.398828,171,93.938821
0.940234,17,94.022048
0.841797,45,94.264948
0.933203,19,94.357682
0.729297,77,95.126419
0.778516,63,95.809262
0.687109,89,96.262123
0.905078,27,96.397182
0.947266,15,96.851232
0.933203,19,96.980016
0.940234,17,97.071768
0.680078,91,97.879876
0.750391,71,98.273481
0.940234,17,98.348481
0.528906,134,99.410649
0.697656,86,100.191217
0.824219,50,100.449549
0.947266,15,100.523743
0.961328,11,100.921673
0.957812,12,100.998601
0.940234,17,101.076721
0.876953,35,101.241703
0.876953,35,101.415355
0.957812,12,101.475131
0.940234,17,101.930522
0.94375,16,102.019192
0.957812,12,102.076993
0.961328,11,102.140542
0.961328,11,102.193938
0.859375,40,102.389737
0.961328,11,102.436984
0.954297,13,102.500849
0.922656,22,102.984153
0.940234,17,103.07718
0.947266,15,103.153706
0.954297,13,103.224787
0.894531,30,103.389923
0.954297,13,103.460079
0.94375,16,103.548918
0.947266,15,103.985608
0.915625,24,104.140542
0.922656,22,104.258667
0.883984,33,104.433081
0.926172,21,104.543502
0.940234,17,104.627299
0.957812,12,105.048014
0.954297,13,105.13287
0.957812,12,105.195642
0.862891,39,105.395788
0.933203,19,105.491517
0.950781,14,105.561434
0.961328,11,105.629143
0.950781,14,105.704129
0.957812,12,106.210395
0.957812,12,106.282197
0.961328,11,106.356226
0.94375,16,106.42825
0.950781,14,106.49994
0.94375,16,106.581892
0.929688,20,106.676604
0.954297,13,106.733397
0.922656,22,107.217745
0.961328,11,107.295285
0.947266,15,107.391254
0.947266,15,107.472714
0.936719,18,107.563532
0.936719,18,107.652678
0.936719,18,107.741245
0.810156,54,108.378571
0.954297,13,108.444067
0.947266,15,108.52666
0.950781,14,108.603051
0.954297,13,108.677218
0.933203,19,108.773413
0.957812,12,108.833243
0.957812,12,108.895972
0.954297,13,109.402652
0.954297,13,109.474933
0.94375,16,109.563239
0.954297,13,109.629351
0.947266,15,109.702123
0.954297,13,109.763701
0.954297,13,109.828919
0.852344,42,110.458029
0.940234,17,110.533688
0.957812,12,110.592635
0.926172,21,110.695188
0.954297,13,110.762461
0.954297,13,110.824903
0.957812,12,110.891584
0.954297,13,110.954546
0.957812,12,111.012931
0.954297,13,111.451028
0.957812,12,111.502731
0.940234,17,111.575322
0.957812,12,111.627936
0.947266,15,111.697387
0.950781,14,111.767102
0.950781,14,111.83726
0.957812,12,111.899966
