# {"t_start": 1587205968.5788662, "env_id": "MiniGrid-Empty-16x16-v0"} 
r,l,t
0,1024,10.110326
0,1024,17.343148
0,1024,24.675317
0.201953,908,31.633369
0,1024,38.93463
0.169434,945,45.372782
0,1024,52.689997
0,1024,60.098322
0.19668,914,66.555993
0,1024,74.212866
0,1024,81.637276
0.390918,693,86.764146
0.599219,456,89.897972
0,1024,97.166079
0.820703,204,98.957321
0.747754,287,100.88782
0.730176,307,102.919712
0.956055,50,103.463812
0.961328,44,103.649397
0.740723,295,105.568964
0.692383,350,108.127847
0.731055,306,110.142703
0.92793,82,110.9212
0.777637,253,112.94803
0.829492,194,114.498406
0.956055,50,114.721514
0.145703,972,121.92865
0.924414,86,122.292462
0.144824,973,129.24474
0.535059,529,132.919112
0.747754,287,134.958789
0.86377,155,136.020841
0.802246,225,137.731063
0.336426,755,143.372571
0.938477,70,144.125328
0.825098,199,145.362053
0.862891,156,146.374782
0.87959,137,147.558748
0.893652,121,148.10478
0.883984,132,149.077305
0.738965,297,151.480383
0.893652,121,152.494097
0.95166,55,152.746535
0.796973,231,154.56305
0.588672,468,158.044005
0.313574,781,163.674568
0.773242,258,165.518006
0.840918,181,166.722829
0.970996,33,166.892041
0.972754,31,167.461726
0.948145,59,167.75445
0.920898,90,168.577993
0.883105,133,169.598114
0.970996,33,169.755852
0.286328,812,175.296244
0.588672,468,178.670818
0.432227,646,183.333746
0.956055,50,183.854938
0.150098,967,190.707632
0.965723,39,190.871203
0.939355,69,191.563445
0.81543,210,193.199945
0.818945,206,194.502414
0.86377,155,195.530039
0.947266,60,196.225438
0.885742,130,197.141752
0.883105,133,198.04727
0.380371,705,203.046877
0.868164,150,204.501581
0.838281,184,205.598923
0.960449,45,205.790855
0.973633,30,206.25459
0.963086,42,206.46294
0.902441,111,207.296741
0.799609,228,208.984947
0.956055,50,209.235672
0.970996,33,209.385504
0.154492,962,216.455852
0.747754,287,218.496951
0.806641,220,220.184133
0.682715,361,222.769562
0.270508,830,228.692965
0.700293,341,231.182831
0.925293,85,231.585056
0.972754,31,232.011847
0.890137,125,233.000654
0.944629,63,233.292283
0.944629,63,233.915971
0.824219,200,235.11131
0.794336,234,236.876797
0.888379,127,237.751382
0.847949,173,238.871372
0.968359,36,239.365547
0.905078,108,239.915313
0.85498,165,241.356849
0.949023,58,241.601189
0.783789,246,243.42434
0.966602,38,243.587424
0.853223,167,245.076415
0.820703,204,246.333731
0.949023,58,246.89879
0.975391,28,247.013944
0.655469,392,249.752173
0.752148,282,251.637213
0.800488,227,253.419656
0.859375,160,254.493163
0.660742,386,257.395633
0.932324,77,258.146976
0.538574,525,262.055081
0.601855,453,265.514377
0.705566,335,267.750948
0.865527,153,268.912398
0.660742,386,271.601556
0.641406,408,274.769028
0.248535,855,280.710212
0.918262,93,281.59793
0.745117,290,283.555872
0.873437,144,284.500188
0.964844,40,284.992564
0.944629,63,285.274489
0.876074,141,286.233184
0.728418,309,288.657421
0.825977,198,289.957755
0.766211,266,291.920436
0.671289,374,294.807689
0.945508,62,295.414187
0.910352,102,295.861709
0.928809,81,296.675438
0.958691,47,296.879092
0.781152,249,298.605794
0.961328,44,299.126769
0.907715,105,299.875336
0.904199,109,300.375452
0.631738,419,303.555162
0.618555,434,306.60077
0.800488,227,308.39746
0.968359,36,308.56752
0.622949,429,311.741034
0.963086,42,311.948376
0.841797,180,313.073979
0.944629,63,313.786885
0.716992,322,315.983829
0.797852,230,317.784806
0.922656,88,318.550229
0.933203,76,318.886426
0.953418,53,319.447982
0.932324,77,319.817797
0.966602,38,320.319259
0.564062,496,323.971205
0.924414,86,324.386182
0.775,256,326.213921
0.939355,69,326.948596
0.962207,43,327.140296
0.621191,431,330.116775
0.952539,54,330.766139
0.342578,748,336.068964
0.901563,112,336.90683
0.916504,95,337.366841
0.834766,188,339.060414
0.961328,44,339.276968
0.96748,37,339.438704
0.898926,115,340.357636
0.737207,299,342.772509
0.721387,317,345.009767
0.851465,169,346.093336
0.975391,28,346.555185
0.969238,35,346.721312
0.924414,86,347.491153
0.971875,32,347.635964
0.941113,67,347.935315
0.90332,110,348.842074
0.799609,228,350.509594
0.851465,169,351.564317
0.877832,139,352.497694
0.969238,35,352.976425
0.797852,230,354.72717
0.94375,64,355.042837
0.780273,250,356.79731
0.974512,29,356.919334
0.938477,70,357.549592
0.771484,260,359.303112
0.947266,60,359.569416
0.6625,384,362.440132
0.811914,214,364.052463
0.971875,32,364.188322
0.920898,90,364.88747
0.747754,287,366.913706
0.954297,52,367.50271
0.869043,149,368.502893
0.949902,57,368.775043
0.789941,239,370.486046
0.439258,638,375.001189
0.970996,33,375.141253
0.44541,631,379.581967
0.773242,258,381.56837
0.70293,338,384.181149
0.799609,228,385.910943
0.950781,56,386.16126
0.83916,183,387.3048
0.947266,60,387.91029
0.791699,237,389.719592
0.773242,258,391.670049
0.973633,30,391.82153
0.965723,39,392.043902
0.962207,43,392.596365
0.338184,753,398.049341
0.382129,703,402.955794
0.966602,38,403.141476
0.970117,34,403.735226
0.754785,279,405.554659
0.975391,28,405.671101
0.937598,71,406.292276
0.922656,88,406.731884
0.837402,185,408.229047
0.641406,408,411.022862
0.966602,38,411.183767
0.975391,28,411.306381
0.97627,27,411.74771
0.872559,145,412.849496
0.915625,96,413.576849
0.964844,40,413.779312
0.693262,349,416.499889
0.956055,50,416.761863
0.902441,111,417.598019
0.656348,391,420.355047
0.860254,159,421.394126
0.738965,297,423.309768
0.908594,104,424.094334
0.972754,31,424.234185
0.913867,98,424.991831
0.974512,29,425.113048
0.696777,345,427.710494
0.955176,51,428.233687
0.57373,485,431.488432
0.904199,109,432.462322
0.948145,59,433.048358
0.966602,38,433.23034
0.912988,99,434.036888
0.804883,222,435.348443
0.860254,159,436.712472
0.843555,178,437.822916
0.877832,139,438.791738
0.970117,34,438.940471
0.251172,852,445.050873
0.794336,234,446.700533
0.50166,567,450.551057
0.970996,33,450.996713
0.711719,328,453.175908
0.948145,59,453.741039
0.780273,250,455.488939
0.820703,204,456.738353
0.852344,168,458.16985
0.975391,28,458.316437
0.969238,35,458.493567
0.954297,52,458.729815
