# {"t_start": 1587205968.5492358, "env_id": "MiniGrid-Empty-16x16-v0"} 
r,l,t
0,1024,10.139871
0.458594,616,14.615188
0,1024,21.711473
0.263477,838,28.028276
0.155371,961,34.854159
0.217773,890,41.14638
0,1024,48.23365
0,1024,55.7652
0.385645,699,60.883418
0,1024,68.253093
0.478809,593,72.549416
0,1024,80.025489
0,1024,87.344053
0.796973,231,88.946727
0.600098,455,92.470922
0.637012,413,95.196382
0.717871,321,97.829327
0.810156,216,99.278369
0.535059,529,102.949274
0.937598,71,103.582336
0.840918,181,104.680527
0.921777,89,105.397994
0.929688,80,106.113461
0.497266,572,109.944354
0.86377,155,111.04634
0.924414,86,111.792188
0.783789,246,113.834945
0.682715,361,116.414827
0.657227,390,119.142687
0,1024,126.480062
0.795215,233,128.209596
0.25293,850,133.968319
0.74248,293,136.365457
0.891016,124,137.013357
0.244141,860,143.440193
0.473535,599,147.814467
0.917383,94,148.531325
0.847949,173,149.796093
0.83125,192,150.976183
0.952539,54,151.555052
0.964844,40,151.74056
0.799609,228,153.580057
0.669531,376,156.462644
0.947266,60,156.709095
0.965723,39,157.221474
0.910352,102,157.660693
0.832129,191,159.209442
0.930566,79,159.898385
0.369824,717,164.865294
0.953418,53,165.437467
0.966602,38,165.638897
0.934961,74,165.993879
0.968359,36,166.499169
0.898047,116,167.485339
0.886621,129,168.500211
0.958691,47,168.728644
0.858496,161,169.895369
0.937598,71,170.532929
0.752148,282,172.386834
0.870801,147,173.367785
0.925293,85,174.091748
0.970996,33,174.239677
0.931445,78,174.89788
0.804883,222,176.242446
0.456836,618,180.685431
0.875195,142,181.64491
0.940234,68,182.266522
0.763574,269,184.161614
0.970996,33,184.328131
0.956934,49,184.87534
0.492871,577,188.83875
0.666016,380,191.697605
0.774121,257,193.578116
0.947266,60,194.173979
0.956055,50,194.407987
0.756543,277,196.427413
0.955176,51,196.956862
0.769727,262,198.764332
0.870801,147,199.808797
0.63877,411,202.782531
0.900684,113,203.654592
0.813672,212,205.309797
0.736328,300,207.341429
0.968359,36,207.518837
0.897168,117,208.372485
0.93584,73,209.020221
0.688867,354,211.39586
0.788184,241,213.157194
0.960449,45,213.671894
0.920898,90,214.053416
0.970117,34,214.510489
0.961328,44,214.743282
0.968359,36,214.891356
0.287207,811,221.027517
0.931445,78,221.385887
0.796094,232,223.053123
0.949023,58,223.322639
0.54209,521,227.46248
0.937598,71,227.836226
0.732812,304,229.811847
0.725781,312,232.203385
0.865527,153,233.308972
0.796973,231,234.989034
0.92793,82,235.682341
0.755664,278,237.620524
0.72666,311,239.724878
0.939355,69,240.4378
0.466504,607,244.618796
0.71084,329,247.03914
0.880469,136,247.936337
0.953418,53,248.175853
0.585156,472,251.608619
0.68623,357,254.308762
0.714355,325,256.550529
0.796094,232,258.421126
0.325,768,264.114764
0.822461,202,265.768367
0.555273,506,269.530969
0.867285,151,270.533444
0.748633,286,272.42584
0.937598,71,273.073032
0.775879,255,275.003579
0.784668,245,276.786392
0.954297,52,277.050808
0.339941,751,282.533523
0.248535,855,288.673885
0.796094,232,290.120773
0.952539,54,290.701869
0.891895,123,291.694183
0.845313,176,292.798033
0.82334,201,294.549717
0.588672,468,297.761719
0.858496,161,299.10648
0.869043,149,300.063728
0.872559,145,301.032081
0.975391,28,301.150364
0.867285,151,302.119015
0.909473,103,302.879358
0.96748,37,303.036049
0.567578,492,306.743238
0.924414,86,307.477185
0.955176,51,307.730218
0.867285,151,309.142428
0.909473,103,309.609142
0.885742,130,310.522151
0.974512,29,310.960674
0.685352,358,313.193007
0.961328,44,313.826413
0.852344,168,314.95637
0.932324,77,315.69427
0.872559,145,316.669351
0.617676,435,319.754353
0.96748,37,320.211068
0.905957,107,320.733488
0.818066,207,322.369232
0.8875,128,323.392818
0.834766,188,324.533662
0.894531,120,325.389362
0.876953,140,326.392143
0.95166,55,327.056195
0.966602,38,327.23088
0.36543,722,332.574471
0.873437,144,333.542354
0.968359,36,333.694503
0.915625,96,334.49453
