# {"t_start": 1587193461.9569638, "env_id": "MiniGrid-Empty-16x16-v0"} 
r,l,t
0,1024,9.829468
0,1024,17.735226
0,1024,25.640041
0,1024,33.24845
0,1024,41.109219
0,1024,48.953101
0.462988,611,53.671628
0.462109,612,58.447871
0,1024,66.490707
0.159766,956,74.031113
0,1024,81.973918
0,1024,90.03943
0.818945,206,91.36504
0.611523,442,94.847285
0.763574,269,96.916656
0,1024,104.742712
0.483203,588,109.003475
0.64668,402,112.183165
0.784668,245,114.068382
0.745996,289,116.58021
0.697656,344,119.006388
0.811914,214,120.766547
0.604492,450,123.995391
0.611523,442,127.591549
0.805762,221,129.320109
0.931445,78,129.656281
0.89541,119,130.619984
0.963086,42,131.153703
0.95166,55,131.445304
0.867285,151,132.571521
0.730176,307,135.160071
0.93584,73,135.533282
0.901563,112,136.505315
0.71875,320,138.775374
0.859375,160,140.266419
0.741602,294,142.366643
0.888379,127,143.343775
0.883984,132,144.292818
0.934961,74,145.037142
0.187012,925,152.133367
0.848828,172,153.273094
0.440137,637,158.264598
0.94375,64,158.986768
0.760938,272,161.039696
0.688867,354,163.896152
0.874316,143,165.039481
0.375098,711,170.482269
0.738965,297,172.894952
0.762695,270,174.894314
0.805762,221,176.273478
0.672168,373,179.292286
0.875195,142,180.33498
0.914746,97,181.296097
0.808398,218,183.086129
0.781152,249,184.973442
0.424316,655,190.093608
0.607129,447,193.549016
0.89541,119,194.447642
0.968359,36,195.088498
0.836523,186,196.338336
0.852344,168,197.491573
0.820703,204,199.352505
0.772363,259,201.333915
0.968359,36,201.495512
0.947266,60,202.258559
0.926172,84,202.619343
0.620313,432,206.211038
0.310059,785,212.125202
0.42959,649,216.941794
0.927051,83,217.698487
0.821582,203,218.972532
0.574609,484,222.683929
0.95957,46,222.906739
0.953418,53,223.514262
0.808398,218,224.907686
0.787305,242,226.910644
0.856738,163,228.432307
0.716992,322,230.788924
0.833008,190,232.502058
0.854102,166,233.628066
0.971875,32,233.770497
0.972754,31,233.932257
0.921777,89,234.833474
0.96748,37,234.99323
0.952539,54,235.625159
0.817187,208,237.017604
0.81543,210,238.813312
0.968359,36,238.96491
0.61416,439,242.493068
0.970996,33,242.637536
0.948145,59,243.265531
0.604492,450,246.552424
0.963086,42,246.770247
0.465625,608,251.527761
0.972754,31,251.658548
0.750391,284,254.058449
0.942871,65,254.33888
0.953418,53,255.002748
0.920898,90,255.439182
0.969238,35,255.587131
0.706445,334,258.268308
0.512207,555,262.406191
0.894531,120,263.336197
0.658105,389,266.271826
0.822461,202,268.018297
0.483203,588,272.548778
0.901563,112,273.073438
0.909473,103,273.898055
0.8875,128,274.868945
