# {"t_start": 1586192361.934908, "env_id": "PongNoFrameskip-v4"} 
r,l,t
-21.0,819,9.145589
-21.0,882,16.167683
-18.0,1093,24.918736
-21.0,809,31.385189
-21.0,908,37.749032
-19.0,935,43.716908
-21.0,908,49.467555
-20.0,875,54.943934
-20.0,1018,61.694926
-19.0,1123,69.082369
-21.0,846,74.525853
-20.0,839,80.592072
-20.0,886,86.543911
-21.0,789,91.765063
-21.0,839,97.215916
-21.0,898,102.968207
-21.0,848,108.30373
-21.0,789,113.763284
-20.0,838,119.446604
-21.0,821,124.534153
-21.0,787,129.886129
-21.0,826,135.394089
-20.0,900,141.303917
-21.0,816,146.451196
-19.0,1022,152.958331
-21.0,791,158.221944
-20.0,949,164.4055
-21.0,875,170.131268
-21.0,884,175.983297
-20.0,944,182.369223
-19.0,1063,189.701889
-21.0,946,196.107829
-21.0,915,201.804898
-18.0,1031,208.26997
-19.0,939,214.305238
-21.0,821,219.374813
-20.0,864,224.826311
-21.0,833,229.976079
-21.0,835,235.6799
-18.0,1099,242.560615
-20.0,1015,249.36408
-21.0,839,254.721959
-21.0,869,260.307102
-20.0,835,265.475371
-19.0,982,271.728169
-19.0,1127,278.965759
-21.0,826,284.475868
-20.0,966,290.805315
-20.0,1124,297.8209
-19.0,1092,304.806345
-18.0,1095,312.046158
-17.0,1193,319.793325
-19.0,1042,326.391366
-20.0,1033,332.88314
-20.0,1088,339.586212
-16.0,1367,348.523566
-20.0,1114,355.660343
-20.0,1023,362.072614
-19.0,1024,368.563047
-19.0,1052,375.119937
-20.0,1225,382.718036
-18.0,1431,391.920099
-19.0,1674,402.454378
-19.0,1368,410.938856
-20.0,1457,420.439898
-18.0,1545,430.244101
-19.0,1622,440.377358
-18.0,1547,450.173054
-17.0,1310,458.701451
-19.0,1476,468.01129
-19.0,1713,479.098478
-15.0,2154,492.579315
-21.0,2012,505.625222
-19.0,1705,516.467646
-17.0,1866,528.560076
-18.0,1991,541.342859
-20.0,1942,554.384868
-15.0,2123,568.130828
-18.0,2206,582.19886
-8.0,2708,599.907009
-16.0,1918,612.064931
-11.0,2508,628.427977
4.0,2849,646.780859
-19.0,1991,660.163132
-19.0,1726,671.093864
-20.0,1757,682.483808
-8.0,2707,699.703496
1.0,3352,721.649125
1.0,3221,742.242589
-3.0,3147,762.513351
-9.0,2650,779.683057
-8.0,2878,798.03824
-7.0,2459,813.807628
-15.0,2402,829.420557
7.0,2727,846.878505
-7.0,2836,865.198681
