# {"t_start": 1586192361.8985655, "env_id": "PongNoFrameskip-v4"} 
r,l,t
-20.0,839,9.307709
-20.0,832,16.048366
-20.0,896,23.356016
-21.0,823,29.779956
-21.0,848,36.063985
-21.0,791,41.070456
-20.0,833,46.332712
-20.0,925,52.096144
-20.0,1035,58.662458
-20.0,842,64.36389
-18.0,1080,71.27037
-21.0,1058,78.768785
-20.0,835,84.353642
-18.0,1039,91.271621
-21.0,781,96.512707
-21.0,776,101.419351
-20.0,895,107.048055
-21.0,791,112.667925
-20.0,837,118.12719
-20.0,1035,124.707474
-21.0,849,130.558851
-20.0,836,135.934514
-20.0,920,141.916171
-19.0,934,148.031701
-20.0,1035,154.693395
-21.0,871,160.728882
-20.0,980,166.841188
-19.0,1101,174.060528
-20.0,925,180.078882
-21.0,895,186.40185
-21.0,824,191.858375
-20.0,883,197.835385
-20.0,839,203.205487
-20.0,989,209.485536
-21.0,785,214.377473
-19.0,919,220.103243
-19.0,940,225.895215
-20.0,961,232.109044
-20.0,1073,239.131916
-20.0,836,244.620371
-20.0,1015,251.126596
-19.0,1029,257.840627
-20.0,841,263.058149
-20.0,839,268.440999
-20.0,1079,275.137234
-20.0,911,281.006548
-20.0,936,287.265656
-20.0,1062,294.318571
-21.0,988,300.386891
-21.0,790,305.544048
-20.0,837,311.105234
-21.0,864,316.687677
-19.0,987,323.037446
-21.0,839,328.214353
-21.0,806,333.246119
-18.0,1229,341.201395
-19.0,1075,347.918885
-21.0,924,353.983902
-20.0,1002,360.068737
-16.0,1261,368.087097
-17.0,1293,376.236437
-21.0,971,382.409555
-18.0,1421,391.327019
-18.0,1437,400.361014
-19.0,1161,407.685198
-14.0,1917,419.930452
-11.0,2374,435.114984
-18.0,1412,444.038959
-17.0,1615,454.199564
-18.0,1842,466.115312
-18.0,1835,477.742536
-20.0,1851,489.40586
-20.0,1537,499.249476
-19.0,1799,510.816545
-16.0,1657,521.463503
-18.0,1928,533.880284
-20.0,1960,546.716261
-18.0,2107,560.755099
-11.0,2411,576.305213
-9.0,2478,592.1637
-20.0,1309,600.755432
-12.0,2457,616.663588
-5.0,2737,634.321907
-19.0,1833,646.037601
-2.0,3121,666.688372
-17.0,1779,678.131352
-15.0,1864,689.937368
-13.0,2147,703.769608
-13.0,2001,716.67823
1.0,3257,737.810163
-18.0,2228,752.042887
3.0,3011,771.574139
6.0,2995,790.71953
-5.0,3084,810.549062
-18.0,2195,824.640376
8.0,2593,841.570882
4.0,3128,861.451844
6.0,2679,878.668071
8.0,2719,896.044443
-6.0,2678,913.336803
-2.0,3438,935.479547
2.0,3104,955.431839
2.0,3115,975.68264
6.0,2816,993.844393
7.0,2952,1012.618366
6.0,2899,1031.256752
-7.0,3741,1055.217004
6.0,2822,1073.434083
7.0,2884,1092.214283
1.0,3437,1114.338051
4.0,2751,1131.866797
-1.0,3110,1152.10982
-6.0,3448,1174.446668
12.0,2285,1189.030566
-3.0,3495,1211.630023
-7.0,3150,1231.787335
-3.0,3330,1253.27624
12.0,2343,1268.604328
-1.0,3242,1289.481972
-9.0,2690,1306.977879
-6.0,3368,1328.679573
17.0,1940,1341.221677
18.0,1856,1353.287905
17.0,2002,1366.171378
17.0,1906,1378.512684
18.0,2053,1391.807288
-5.0,3860,1416.735339
18.0,1773,1428.206736
20.0,1691,1439.012929
16.0,1882,1451.208733
5.0,3196,1471.824405
14.0,2201,1486.041993
17.0,1847,1498.088782
3.0,4114,1524.505338
20.0,1667,1535.301084
-4.0,3725,1559.387954
-1.0,4194,1586.627553
15.0,2059,1599.961871
16.0,2073,1613.318203
20.0,1664,1624.118356
18.0,1888,1636.369103
20.0,1668,1647.184295
-1.0,3964,1672.740905
17.0,1890,1684.823895
20.0,1664,1695.48595
18.0,1971,1708.439606
7.0,2949,1727.711845
-4.0,3283,1748.842222
19.0,1749,1760.29952
-4.0,3275,1781.581109
20.0,1661,1792.363144
20.0,1670,1803.172285
20.0,1668,1813.895543
3.0,3662,1837.51358
20.0,1666,1848.300305
20.0,1742,1859.592846
6.0,3359,1881.283861
1.0,3944,1906.752537
-4.0,4115,1933.764456
17.0,1832,1945.58619
-2.0,3808,1970.329614
17.0,1960,1982.863793
7.0,3581,2006.020633
3.0,3949,2031.541888
8.0,3264,2052.821137
17.0,2024,2065.787646
15.0,2170,2079.917031
18.0,1831,2091.840227
20.0,1662,2102.630595
19.0,1738,2113.81589
17.0,2020,2126.916556
8.0,3410,2149.093388
18.0,1998,2161.957583
18.0,1845,2173.799163
17.0,1979,2186.678096
17.0,2080,2200.08556
18.0,1886,2212.392633
13.0,2734,2229.997815
9.0,3086,2249.921257
3.0,3623,2273.550403
18.0,1774,2284.887355
18.0,1866,2297.032023
15.0,2442,2312.813011
17.0,1909,2325.18332
2.0,3411,2347.313325
15.0,2492,2363.327777
15.0,2556,2379.896812
17.0,1940,2392.385908
12.0,2782,2410.487881
16.0,2372,2425.764645
15.0,2438,2441.491547
17.0,1884,2453.842376
16.0,2474,2469.785321
15.0,1959,2482.639915
8.0,3414,2504.664922
17.0,2560,2521.273066
18.0,1772,2532.878689
15.0,2075,2546.235768
14.0,2472,2562.378267
14.0,2215,2576.843065
17.0,2182,2590.910265
16.0,2446,2606.742572
19.0,1721,2617.970234
17.0,2249,2632.433674
19.0,1757,2643.844566
20.0,1661,2654.611769
20.0,1669,2665.433521
17.0,2366,2680.612509
20.0,2032,2693.774086
19.0,2128,2707.626701
19.0,1800,2719.381881
19.0,1757,2730.588481
17.0,2280,2745.354326
18.0,1801,2756.956712
19.0,2054,2770.280288
20.0,1665,2781.983442
17.0,2248,2796.875182
20.0,1699,2807.799754
19.0,1706,2818.780268
19.0,1733,2830.19734
18.0,2093,2843.760637
18.0,2106,2857.53974
16.0,2352,2872.734903
20.0,2038,2886.12026
18.0,1814,2897.905389
20.0,1665,2908.62744
20.0,1956,2921.308223
20.0,1728,2932.614774
13.0,2259,2947.339581
20.0,1666,2958.196101
20.0,1746,2969.376727
20.0,1667,2980.192326
19.0,1780,2991.954567
15.0,1926,3004.419718
20.0,1778,3015.970957
17.0,1957,3028.627103
20.0,1707,3039.909791
20.0,1667,3050.732733
15.0,2140,3064.538002
21.0,1649,3075.999611
16.0,2136,3090.298547
18.0,1845,3103.144081
18.0,1952,3117.263669
13.0,2103,3131.763937
15.0,2308,3147.674949
19.0,1761,3159.764724
20.0,1667,3171.272932
16.0,2016,3185.156394
16.0,2088,3199.340036
21.0,1651,3210.262335
20.0,1699,3221.998738
17.0,1964,3235.133448
18.0,1834,3247.794921
20.0,1664,3259.321561
20.0,1783,3271.783853
17.0,1989,3285.202824
19.0,1862,3297.953547
21.0,1671,3309.56188
18.0,1842,3322.51057
20.0,1747,3336.258117
19.0,1794,3351.373289
21.0,1651,3363.948551
19.0,1759,3376.737435
19.0,1761,3389.739164
20.0,1664,3402.113541
11.0,2264,3418.077587
20.0,1707,3430.552684
17.0,2032,3445.598168
20.0,1665,3457.446203
18.0,1957,3472.274565
18.0,1781,3486.530569
18.0,1970,3501.941202
13.0,2444,3520.192968
20.0,1665,3532.513673
20.0,1718,3545.20389
19.0,1868,3558.726752
18.0,1917,3572.766351
20.0,1757,3585.674977
20.0,1765,3598.564346
20.0,1743,3611.040387
17.0,1937,3625.195558
20.0,1724,3637.798728
20.0,1663,3649.992811
16.0,2008,3664.958195
15.0,2099,3680.273989
19.0,1717,3693.853392
14.0,1970,3708.446573
20.0,1692,3720.787504
20.0,1662,3732.926873
20.0,1663,3745.160235
13.0,2155,3761.490072
18.0,1848,3775.03494
20.0,1665,3787.575192
19.0,1767,3800.521322
19.0,1760,3813.4335
19.0,1808,3826.786978
20.0,1741,3839.431765
20.0,1665,3851.507557
20.0,1831,3866.855491
19.0,1801,3880.78276
19.0,1826,3894.152688
19.0,1901,3908.141346
19.0,1818,3921.399753
21.0,1663,3933.531516
19.0,1794,3946.776856
11.0,2580,3965.703974
18.0,1857,3979.266532
15.0,1978,3993.855815
19.0,1753,4006.768272
17.0,1868,4020.391619
19.0,1812,4033.642976
20.0,1766,4046.598956
19.0,1795,4059.689448
16.0,1970,4074.120396
18.0,1834,4087.794643
19.0,1777,4100.918196
13.0,2224,4117.12935
18.0,1837,4130.574422
18.0,1840,4144.185515
21.0,1653,4156.312907
18.0,1910,4170.260576
21.0,1667,4182.4211
17.0,1998,4196.929337
20.0,1691,4209.379738
19.0,1760,4222.326942
20.0,1686,4234.452467
20.0,1767,4247.482798
16.0,2043,4263.60793
20.0,1746,4276.466118
18.0,1765,4289.08865
16.0,2055,4304.033317
17.0,1937,4318.377771
20.0,1724,4330.940362
19.0,1876,4344.853539
15.0,2224,4361.866818
20.0,1768,4375.847562
18.0,1838,4389.276768
20.0,1714,4401.846849
19.0,1767,4415.562846
21.0,1668,4428.131272
20.0,1684,4440.75346
18.0,2036,4456.090521
18.0,1836,4469.600313
21.0,1697,4481.903115
20.0,1697,4494.220538
19.0,1740,4507.032295
18.0,1814,4520.200109
20.0,1685,4532.435091
21.0,1647,4544.625738
20.0,1710,4557.069692
21.0,1694,4569.450445
20.0,1757,4582.225958
18.0,1790,4595.250669
21.0,1648,4607.299819
20.0,1680,4619.606829
18.0,1828,4632.767379
19.0,1833,4646.16719
20.0,1683,4658.268027
20.0,1684,4670.40422
20.0,1811,4683.45968
21.0,1649,4695.40908
18.0,1832,4708.662807
21.0,1755,4721.378385
19.0,1809,4734.41389
20.0,1703,4746.633856
18.0,1786,4759.986308
19.0,1853,4774.60743
19.0,1805,4789.057368
21.0,1652,4803.044881
15.0,2000,4817.475751
21.0,1652,4829.394176
18.0,1939,4843.326658
20.0,1726,4855.946608
19.0,1779,4869.197802
20.0,1667,4881.158837
19.0,1779,4893.874059
18.0,1868,4907.636896
21.0,1652,4921.267335
20.0,1750,4935.59123
21.0,1666,4949.016691
20.0,1665,4960.862196
21.0,1668,4972.608305
21.0,1690,4984.503235
21.0,1651,4996.256843
21.0,1667,5008.047644
19.0,1772,5020.542928
17.0,1841,5033.48384
21.0,1673,5045.230166
20.0,1728,5057.478547
19.0,1768,5069.927685
19.0,1756,5082.971707
21.0,1671,5095.732523
21.0,1671,5108.1122
19.0,1756,5120.77201
20.0,1709,5133.074516
20.0,1686,5145.157735
21.0,1671,5158.1586
20.0,1947,5174.136091
21.0,1668,5186.220248
20.0,1662,5199.228802
21.0,1670,5213.626774
20.0,1950,5228.380391
21.0,1668,5240.476561
21.0,1649,5252.310315
19.0,1906,5265.911471
20.0,1671,5277.808547
21.0,1655,5289.325666
21.0,1654,5301.224549
21.0,1687,5313.518934
20.0,1767,5325.948799
21.0,1650,5338.00821
19.0,1753,5350.580064
21.0,1671,5362.445595
19.0,1926,5376.286546
21.0,1671,5388.214285
21.0,1649,5400.07766
21.0,1670,5412.056236
20.0,1665,5424.564073
21.0,1655,5436.447367
20.0,1764,5449.219654
21.0,1654,5461.04199
20.0,1664,5473.534745
20.0,1691,5485.821807
20.0,1696,5497.997745
20.0,1762,5510.570251
20.0,1803,5524.429261
21.0,1649,5536.213683
20.0,1809,5548.994945
19.0,1783,5561.834925
21.0,1667,5573.738219
21.0,1648,5585.293581
21.0,1653,5597.060678
21.0,1651,5608.905522
21.0,1671,5620.883751
21.0,1651,5632.640707
21.0,1669,5644.555293
21.0,1670,5656.524868
19.0,1780,5669.531425
19.0,1721,5682.196511
21.0,1666,5694.037251
21.0,1673,5706.005021
21.0,1652,5717.616347
20.0,1727,5730.221499
21.0,1672,5742.129136
20.0,1665,5754.006587
21.0,1654,5765.857703
18.0,1864,5779.124315
16.0,2026,5793.641887
19.0,1722,5806.443747
19.0,1795,5820.664956
21.0,1667,5832.493819
21.0,1649,5844.235721
21.0,1651,5855.772774
21.0,1648,5867.372472
21.0,1649,5879.503475
21.0,1673,5890.733278
21.0,1648,5901.763293
21.0,1670,5912.835979
20.0,1783,5924.699774
20.0,1682,5935.719884
21.0,1667,5946.689464
20.0,1691,5957.695778
21.0,1648,5968.606197
21.0,1671,5979.618008
21.0,1653,5990.560748
21.0,1650,6001.445255
21.0,1672,6012.458213
21.0,1654,6023.221995
21.0,1649,6034.083119
21.0,1668,6045.029623
21.0,1650,6055.83379
21.0,1654,6066.636223
20.0,1682,6077.639886
21.0,1669,6088.41141
20.0,1792,6100.166632
21.0,1649,6110.988256
20.0,1664,6121.873602
21.0,1651,6132.739361
20.0,1701,6143.776218
19.0,1712,6154.850992
20.0,1662,6165.588521
20.0,1764,6177.241378
21.0,1648,6188.064792
21.0,1673,6199.113428
21.0,1650,6209.937146
20.0,1665,6220.778799
21.0,1667,6231.732579
21.0,1669,6242.577366
19.0,1796,6254.353481
21.0,1670,6265.274085
21.0,1672,6276.124622
