# {"t_start": 1586192361.8559651, "env_id": "PongNoFrameskip-v4"} 
r,l,t
-20.0,919,10.222079
-21.0,790,16.296944
-21.0,789,22.733209
-20.0,859,29.634726
-21.0,1148,37.791465
-20.0,850,43.100029
-21.0,869,48.711585
-20.0,943,54.48629
-21.0,944,60.873659
-21.0,782,65.984481
-20.0,1067,72.830583
-20.0,914,79.242873
-20.0,840,85.048449
-21.0,870,90.891348
-20.0,895,96.893155
-18.0,987,103.030291
-20.0,840,108.328374
-20.0,905,114.595691
-21.0,818,119.937994
-21.0,780,124.848893
-20.0,831,130.601838
-21.0,782,135.693152
-21.0,783,140.831244
-21.0,775,145.75507
-21.0,896,151.493932
-21.0,807,156.675825
-21.0,848,162.604734
-20.0,840,167.878735
-21.0,759,172.770759
-20.0,838,178.312989
-21.0,780,183.632356
-21.0,822,189.308162
-21.0,856,195.298692
-20.0,919,201.016347
-21.0,788,205.917168
-20.0,963,212.089518
-20.0,955,217.968155
-20.0,913,223.670728
-19.0,934,229.688132
-20.0,929,235.876263
-19.0,977,242.163782
-21.0,790,247.297717
-21.0,833,252.64474
-18.0,1059,259.232489
-21.0,839,264.695807
-20.0,837,270.057288
-21.0,877,275.415398
-19.0,946,281.729088
-20.0,897,287.720973
-20.0,911,293.613347
-21.0,791,298.574965
-20.0,834,303.896035
-21.0,850,309.466099
-20.0,861,315.07029
-21.0,847,320.370585
-20.0,1005,326.768238
-21.0,1000,333.141395
-18.0,1146,340.401124
-21.0,930,346.329488
-19.0,1374,355.113912
-20.0,994,361.397202
-17.0,1314,369.647563
-19.0,1240,377.54179
-21.0,1047,384.099514
-19.0,1285,392.197629
-18.0,1270,400.199642
-18.0,1530,409.867534
-21.0,1578,419.894814
-18.0,1412,428.852571
-18.0,1593,438.908065
-18.0,1789,450.236362
-18.0,1485,459.839199
-16.0,2028,472.785832
-19.0,1517,482.580378
-20.0,2176,496.381814
-21.0,1757,507.518073
-20.0,1918,519.822731
-11.0,2196,533.961139
-19.0,1805,545.832444
-19.0,1796,557.899274
-20.0,1796,569.500705
-18.0,1874,581.37627
-5.0,2672,598.658567
-19.0,1433,607.887305
-15.0,2138,621.803764
-6.0,2797,639.954332
-19.0,1566,650.188856
-3.0,3112,670.302353
-18.0,1786,681.823538
4.0,3018,701.233057
2.0,2948,720.530219
2.0,3193,741.017313
-2.0,3341,762.429574
-10.0,2274,777.154908
-13.0,2324,792.125442
2.0,3374,813.65272
-12.0,2164,827.692366
-11.0,2226,841.970939
-15.0,2300,856.708664
-13.0,1959,869.369777
-2.0,3226,890.043741
5.0,2842,908.247642
-6.0,2599,924.954677
10.0,2455,940.754722
-3.0,2738,958.47912
-9.0,2798,976.57315
-7.0,3152,996.724784
-8.0,2881,1015.238001
8.0,2661,1032.285471
9.0,2685,1049.473595
-8.0,3093,1069.669849
8.0,2742,1087.317954
-4.0,3377,1108.94648
8.0,2501,1125.050825
11.0,2420,1140.671477
-5.0,3591,1163.892879
-1.0,4018,1189.778525
-4.0,3319,1211.108748
1.0,3241,1231.936497
13.0,2352,1247.242701
-2.0,3649,1270.764489
17.0,1921,1283.182791
14.0,2102,1296.910798
18.0,1832,1308.787154
-6.0,3211,1329.507859
-6.0,3216,1350.235782
6.0,3835,1375.108176
-4.0,3854,1400.010702
-8.0,3655,1423.754164
19.0,1728,1434.765331
16.0,1872,1446.910269
13.0,2174,1460.943145
-1.0,4233,1488.290103
-2.0,3976,1513.811535
3.0,3975,1539.547491
19.0,1755,1550.969941
-3.0,4358,1579.2186
19.0,1818,1590.956788
11.0,2267,1605.67838
1.0,3753,1629.951873
20.0,1754,1641.344592
-2.0,4085,1667.471633
-3.0,3681,1691.301234
