# {"t_start": 1586192361.9392529, "env_id": "PongNoFrameskip-v4"} 
r,l,t
-21.0,944,10.452817
-18.0,1161,19.538375
-20.0,840,26.177009
-20.0,866,32.6456
-21.0,852,38.666716
-21.0,779,43.679927
-20.0,839,48.917622
-20.0,927,54.840885
-21.0,883,60.645497
-21.0,918,66.745546
-20.0,896,72.474221
-19.0,1141,80.535114
-20.0,898,86.565443
-20.0,957,92.971607
-20.0,913,98.780082
-20.0,921,104.594752
-21.0,776,109.404991
-21.0,846,115.433639
-21.0,818,120.75143
-21.0,820,126.13478
-21.0,849,131.697457
-20.0,923,137.986991
-20.0,1035,144.627248
-19.0,998,150.817528
-20.0,945,157.125619
-18.0,1137,164.766913
-21.0,779,169.811773
-20.0,902,175.749964
-21.0,906,181.690355
-21.0,817,187.332117
-20.0,965,194.112902
-21.0,943,200.028393
-21.0,823,205.108372
-21.0,836,210.484611
-21.0,808,215.480483
-20.0,929,221.495722
-20.0,831,226.579732
-21.0,843,231.993572
-21.0,897,238.003983
-21.0,822,243.167737
-20.0,831,248.601618
-20.0,1015,255.072193
-20.0,838,260.482151
-21.0,972,266.497324
-20.0,1107,273.547718
-20.0,1009,280.037977
-21.0,1031,286.964536
-20.0,1002,293.510158
-21.0,825,298.641448
-21.0,847,304.037554
-20.0,1089,311.245539
-20.0,840,316.710625
-21.0,1021,323.204594
-21.0,819,328.30126
-21.0,991,334.591291
-20.0,1082,341.461112
-17.0,1413,350.44626
-20.0,837,355.842101
-19.0,1115,362.897788
-21.0,820,367.973724
-19.0,1219,375.786062
-19.0,1379,384.322888
-20.0,1007,390.656559
-18.0,1269,398.685066
-17.0,1461,407.837337
-21.0,1247,415.68412
-20.0,1120,423.014675
-18.0,1461,432.204571
-11.0,2186,446.098273
-17.0,1878,458.113706
-19.0,1901,470.321828
-19.0,1890,482.469124
-20.0,1789,493.780327
-21.0,1804,505.392931
-19.0,1995,518.046399
-19.0,1895,530.271662
-12.0,2176,544.345075
-16.0,2046,558.061302
-7.0,2590,574.720505
-19.0,1768,586.104115
-11.0,2481,602.062274
-17.0,1825,614.029823
-21.0,1565,624.128952
-19.0,1479,633.589936
-5.0,2774,651.927226
-4.0,2987,671.10779
-18.0,1466,680.659206
-7.0,3000,699.724714
-9.0,2194,713.832574
-11.0,2099,727.793132
-8.0,2794,745.767254
-5.0,3059,765.139061
-3.0,3201,785.849289
-9.0,2808,803.84198
-11.0,2419,819.457965
-11.0,2749,837.400344
-8.0,2657,854.200013
-8.0,2425,869.758457
-2.0,3097,889.817226
1.0,3421,911.630254
-10.0,2572,928.226592
6.0,2815,946.363264
-13.0,2266,961.029833
-7.0,2915,979.910085
-11.0,2721,997.332617
-8.0,3283,1018.39683
-5.0,3215,1039.119884
-3.0,3526,1061.622122
-7.0,2987,1081.141729
9.0,2649,1098.048862
-5.0,3496,1120.63559
-9.0,3082,1140.462362
-10.0,2839,1158.778602
-10.0,2806,1176.947635
-1.0,3535,1199.635683
7.0,2542,1215.970609
11.0,2443,1231.688411
-4.0,3698,1255.626117
12.0,2250,1270.273398
-4.0,3347,1291.910516
12.0,2330,1306.990478
19.0,1717,1317.998068
-3.0,3707,1341.984991
15.0,2282,1356.77437
-7.0,3573,1379.971641
-4.0,3998,1405.734258
10.0,2702,1423.189715
17.0,1909,1435.52138
17.0,1862,1447.60886
-4.0,3854,1472.465647
1.0,4535,1501.640838
18.0,1818,1513.203372
1.0,4279,1541.065083
20.0,1667,1551.876532
20.0,1669,1562.656733
-2.0,3856,1587.63072
19.0,1776,1599.139189
-5.0,3590,1622.374748
-2.0,4019,1648.317101
3.0,4221,1675.572892
1.0,4083,1701.955365
5.0,3326,1723.512473
-5.0,3251,1744.680031
19.0,1750,1756.142145
17.0,1922,1768.549458
18.0,1938,1781.064843
-6.0,3259,1802.334757
17.0,2042,1815.533456
1.0,3998,1841.419468
19.0,1844,1853.198755
2.0,3685,1877.091952
15.0,2046,1890.304816
-1.0,4143,1916.978432
15.0,1935,1929.84682
-5.0,3991,1955.828722
19.0,1718,1966.992874
21.0,1649,1977.6971
-5.0,3753,2001.838837
16.0,1956,2014.344649
3.0,3984,2040.259641
18.0,1754,2051.515788
20.0,1713,2062.790906
5.0,3596,2086.082978
17.0,1900,2098.15931
9.0,3109,2118.56723
4.0,3853,2143.438399
19.0,1802,2155.12736
16.0,1920,2167.583564
14.0,2289,2182.428763
20.0,1663,2193.134321
19.0,1796,2204.786947
11.0,2928,2223.733118
14.0,2741,2241.381783
9.0,2915,2260.317488
11.0,2509,2276.453437
20.0,1779,2288.034424
19.0,1722,2299.28305
19.0,1854,2311.138302
13.0,2379,2326.6217
6.0,3360,2348.297778
