# {"t_start": 1587156092.6564338, "env_id": "MiniGrid-Empty-16x16-v0"} 
r,l,t
0,1024,7.34495
0,1024,12.716691
0,1024,17.934419
0,1024,23.230323
0,1024,28.61967
0,1024,33.908703
0.600098,455,36.385528
0.456836,618,39.580422
0.641406,408,41.614505
0.624707,427,43.693308
0,1024,49.05231
0.380371,705,52.782078
0.543848,519,55.529294
0.90332,110,56.125651
0.840918,181,56.924086
0.513086,554,59.884784
0.897168,117,60.262727
0.964844,40,60.66269
0.310059,785,64.502083
0.804883,222,65.686047
0.883105,133,66.356659
0.938477,70,66.590957
0.293359,804,70.84465
0.623828,428,72.894334
0.715234,324,74.380019
0.868164,150,75.325552
0.193164,918,80.068712
0.957812,48,80.218124
0.931445,78,80.688071
0.963086,42,80.814248
0,1024,86.004155
0.970117,34,86.106607
0.48584,585,89.119064
0.919141,92,89.651327
0.746875,288,91.026532
0.949902,57,91.191863
0.950781,56,91.664105
0.687109,356,93.564508
0.843555,178,94.39731
0.963086,42,94.522824
0.307422,788,98.481846
0.922656,88,98.984675
0.897168,117,99.589552
0.683594,360,101.529411
0.57373,485,104.059064
0.748633,286,105.478291
0.172949,941,110.224249
0.649316,399,112.196144
0.773242,258,113.520587
0.79082,238,114.748333
0.971875,32,114.843739
0.963965,41,115.218793
0.756543,277,116.579984
0.970996,33,116.676542
0.714355,325,118.54948
0.876074,141,119.239995
0.912109,100,119.828689
0.837402,185,120.664996
0.833887,189,121.728011
0.954297,52,121.916059
0.85498,165,122.673575
0.391797,692,126.385889
0.840918,181,127.209934
0.87959,137,127.869731
0.876074,141,128.56877
0.350488,739,132.506243
0.690625,352,134.484832
0.672168,373,136.386115
0.752148,282,137.761311
0.957812,48,137.899568
0.92002,91,138.405854
0.856738,163,139.122443
0.721387,317,140.875615
0.92793,82,141.128798
0.740723,295,142.786786
0.970996,33,142.897078
0.385645,699,146.401893
0.905078,108,147.004806
0.948145,59,147.451383
0.929688,80,147.697278
0.838281,184,148.752369
0.826855,197,149.578234
0.957812,48,149.966859
0.793457,235,150.956067
0.857617,162,151.952638
0,1024,157.100886
0.735449,301,158.513721
0.938477,70,158.958375
0.763574,269,160.396984
0.775,256,161.699219
0.643164,406,163.757684
0.964844,40,163.874951
0.95957,46,164.259194
0.549121,513,166.988891
0.47793,594,169.964785
0.942871,65,170.43095
0.910352,102,170.996045
0.843555,178,171.828254
0.658984,388,173.745614
0.779395,251,174.985735
0.856738,163,175.780472
0.853223,167,176.545827
0.597461,458,179.015245
0.855859,164,179.740617
0.973633,30,180.082725
0.644043,405,182.117096
0.846191,175,182.941073
0.94375,64,183.337091
0.973633,30,183.437563
0.974512,29,183.522708
0.587793,469,185.972108
0.47002,603,188.788291
0.419922,660,192.560878
0.94375,64,192.7686
0.738086,298,194.209773
0.814551,211,195.483695
0.876074,141,196.218184
0.946387,61,196.644744
0.963965,41,196.78491
0.371582,715,200.52441
