# {"t_start": 1586298803.4872622, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
1.0,173,2.888462
0.0,125,4.200114
1.0,174,5.857522
0.0,129,7.197722
0.0,125,8.514802
0.0,125,9.289517
2.0,200,11.717446
2.0,183,13.361766
2.0,202,15.862302
0.0,127,17.365754
5.0,350,21.130852
5.0,350,25.483547
0.0,129,26.989257
5.0,350,30.848514
0.0,127,32.32534
1.0,155,34.060689
0.0,127,35.559827
0.0,129,37.010153
1.0,175,38.901414
3.0,248,41.923203
3.0,246,44.950895
1.0,175,46.829603
0.0,127,48.325645
0.0,129,49.774441
1.0,153,51.572565
0.0,125,53.114808
13.0,459,59.682381
0.0,127,60.538015
0.0,127,62.029156
0.0,129,63.558775
3.0,248,66.622674
0.0,125,68.071876
2.0,224,70.959683
0.0,129,72.243354
3.0,268,75.535459
2.0,205,78.217839
3.0,272,81.371301
7.0,409,86.205598
1.0,175,88.06363
3.0,246,91.029315
2.0,202,93.737019
1.0,176,95.544362
1.0,175,97.337758
0.0,125,98.764359
5.0,352,103.122381
4.0,262,106.220675
4.0,301,109.936813
3.0,250,113.29114
9.0,405,117.993317
1.0,155,119.714136
3.0,233,121.906319
5.0,295,125.780974
2.0,205,127.755689
1.0,153,129.452499
4.0,319,133.509314
2.0,223,135.679792
5.0,319,139.768469
11.0,464,144.964034
5.0,338,149.120329
2.0,224,151.234807
6.0,358,155.599047
10.0,451,160.574275
2.0,186,163.058051
4.0,265,166.098508
9.0,519,172.154838
6.0,378,176.56535
18.0,485,181.722855
14.0,577,188.757481
11.0,503,194.075951
5.0,324,198.098555
6.0,361,202.434132
5.0,329,205.871377
7.0,250,208.7619
10.0,357,213.087255
2.0,184,214.862885
17.0,621,222.229406
5.0,332,225.744716
12.0,500,231.589745
5.0,297,234.819258
3.0,252,237.809621
9.0,328,241.303553
8.0,445,246.846394
3.0,227,249.000959
13.0,353,253.291587
10.0,396,257.884061
14.0,518,263.960541
18.0,587,270.506062
14.0,526,276.645991
6.0,343,280.836354
11.0,495,286.754691
13.0,352,290.362049
14.0,573,297.429698
13.0,549,303.770984
6.0,379,308.263599
9.0,518,314.450199
23.0,637,322.005939
7.0,426,326.85616
12.0,413,331.620676
15.0,618,339.043428
9.0,348,342.746037
15.0,600,350.640383
12.0,558,357.916655
4.0,276,361.64387
16.0,739,370.832654
19.0,618,378.341771
16.0,434,383.266598
13.0,522,389.447887
8.0,417,394.206553
8.0,446,399.261987
16.0,583,406.514768
27.0,727,414.771591
11.0,448,420.456594
12.0,470,425.623921
10.0,501,431.733306
14.0,386,436.318847
16.0,489,442.292782
23.0,740,450.735467
19.0,605,458.269568
6.0,309,461.680314
10.0,363,466.105477
10.0,373,470.582207
9.0,487,476.594061
11.0,471,481.840005
9.0,519,488.122674
9.0,477,494.085232
11.0,593,500.824448
13.0,601,508.289826
21.0,658,516.095964
8.0,444,521.136139
17.0,630,529.099656
23.0,580,535.847536
9.0,495,541.916099
17.0,709,550.869307
21.0,686,558.995255
12.0,617,566.629367
20.0,652,574.552643
8.0,399,579.311639
10.0,501,584.830082
17.0,701,593.746455
13.0,664,601.755625
23.0,575,608.458165
22.0,654,616.373112
7.0,349,620.760123
19.0,761,630.034567
17.0,634,637.189727
9.0,456,642.960326
22.0,609,650.560704
13.0,459,655.781979
13.0,624,663.473177
14.0,419,668.424058
13.0,641,676.271689
22.0,725,684.771326
16.0,630,692.5464
13.0,501,698.754073
14.0,622,706.494035
19.0,633,714.237904
22.0,780,723.763248
12.0,572,730.515202
15.0,619,738.188261
14.0,642,746.039526
8.0,436,751.065384
15.0,739,760.306257
19.0,692,768.57539
15.0,599,775.530948
24.0,788,785.770329
24.0,786,795.445339
26.0,937,806.805086
18.0,619,813.867082
20.0,732,823.066621
21.0,805,832.813095
28.0,878,843.631277
21.0,823,853.498207
7.0,378,858.089892
22.0,826,868.698345
21.0,705,877.032835
12.0,560,883.711024
32.0,823,894.125197
22.0,675,902.27217
14.0,577,909.057977
14.0,524,915.471797
23.0,804,925.204148
22.0,832,935.75752
18.0,715,944.274864
20.0,733,953.588456
8.0,421,958.688835
30.0,631,966.514453
20.0,674,974.69376
18.0,682,982.982585
20.0,645,990.836789
10.0,485,996.979196
22.0,835,1007.024143
9.0,452,1012.836054
27.0,763,1021.695999
25.0,750,1031.03222
23.0,612,1038.760115
31.0,891,1049.702015
19.0,717,1058.201999
19.0,783,1067.825493
8.0,393,1072.600732
29.0,797,1082.357195
6.0,336,1086.686078
14.0,633,1094.453637
17.0,657,1102.498302
20.0,767,1111.377652
33.0,1021,1124.083077
19.0,845,1134.862034
13.0,610,1142.595926
19.0,712,1151.095494
12.0,533,1157.533735
11.0,524,1163.870355
9.0,426,1168.876406
18.0,800,1178.590725
23.0,759,1188.226594
20.0,756,1197.630877
18.0,606,1205.370952
18.0,744,1214.070748
20.0,721,1223.213219
29.0,816,1233.447977
19.0,709,1242.508553
17.0,563,1249.231605
16.0,557,1255.932374
24.0,707,1264.385574
17.0,669,1273.27882
20.0,702,1281.664358
19.0,779,1291.203611
14.0,708,1299.586179
27.0,840,1310.223435
17.0,635,1318.124282
11.0,531,1324.546356
16.0,724,1333.151514
15.0,705,1342.132002
33.0,944,1354.197765
23.0,843,1364.857746
22.0,785,1374.508431
21.0,704,1383.554601
34.0,864,1393.728462
20.0,612,1401.412259
37.0,1056,1414.346293
45.0,1189,1428.862547
34.0,874,1439.790906
25.0,872,1450.686714
42.0,1234,1465.627114
34.0,905,1476.691011
24.0,882,1487.637247
25.0,547,1494.162476
25.0,886,1505.188303
40.0,1055,1518.110147
