# {"t_start": 1586298803.567143, "env_id": "BreakoutNoFrameskip-v4"} 
r,l,t
0.0,129,1.906185
4.0,278,4.847189
3.0,270,7.713855
0.0,129,9.097881
2.0,203,11.543523
0.0,123,12.774032
0.0,129,14.127009
3.0,252,16.540973
1.0,157,18.820057
0.0,129,19.703918
0.0,125,21.138136
0.0,127,22.594725
9.0,404,27.431556
4.0,322,31.659517
11.0,504,37.269808
0.0,129,38.780578
0.0,129,40.283948
0.0,127,41.759612
0.0,127,43.277891
0.0,127,44.753305
0.0,125,46.180879
8.0,352,50.099737
0.0,127,51.664498
2.0,200,54.410287
3.0,248,57.801247
0.0,127,58.953951
0.0,127,60.414053
0.0,129,61.919044
0.0,127,63.438329
10.0,453,69.295484
5.0,350,73.653817
3.0,270,76.829464
5.0,350,81.20934
1.0,155,82.890146
2.0,203,84.959491
4.0,297,88.929469
0.0,129,90.419296
0.0,129,91.318026
0.0,129,92.801009
2.0,225,95.619203
8.0,474,101.451263
5.0,372,105.37848
2.0,202,108.098864
2.0,208,110.809977
3.0,248,113.718902
2.0,207,116.376517
9.0,404,121.125626
2.0,201,123.080795
2.0,198,125.660202
5.0,307,129.065082
3.0,213,131.143741
1.0,155,133.38372
3.0,246,135.736594
3.0,249,138.677483
3.0,215,141.496804
3.0,216,143.578985
5.0,317,147.529252
8.0,300,150.801674
1.0,178,152.644448
14.0,599,159.955465
6.0,326,163.432846
12.0,496,169.341043
4.0,303,172.647357
7.0,426,177.405059
1.0,178,179.755028
5.0,321,183.163874
13.0,568,190.121176
3.0,216,192.146564
5.0,313,195.512954
8.0,295,199.343048
4.0,281,202.495729
4.0,285,205.593072
4.0,282,208.746108
2.0,205,210.758329
6.0,367,215.077216
9.0,449,220.596574
7.0,393,225.127822
20.0,559,231.414935
10.0,475,236.583122
3.0,229,239.399826
9.0,462,245.026306
6.0,364,248.798585
3.0,270,251.882374
12.0,440,257.392449
12.0,302,260.693966
9.0,433,265.574002
9.0,514,271.553823
13.0,601,278.88054
6.0,366,282.591537
13.0,599,289.841342
7.0,351,294.097492
22.0,620,300.921616
9.0,483,306.786295
7.0,363,311.154225
20.0,728,319.450607
11.0,516,325.578739
6.0,324,329.646159
13.0,351,333.314626
7.0,369,337.732831
14.0,534,344.108696
21.0,692,352.992568
11.0,271,356.481317
7.0,248,359.848074
21.0,751,369.239667
17.0,579,375.921705
14.0,556,382.952644
7.0,413,387.718579
12.0,444,392.729608
10.0,478,398.623013
8.0,404,403.300182
16.0,604,410.086744
12.0,553,417.094482
13.0,667,424.966723
8.0,398,429.667561
18.0,661,437.571364
15.0,578,444.190977
8.0,458,449.924156
18.0,645,457.738604
13.0,422,462.630102
18.0,631,470.255905
15.0,605,477.139009
19.0,762,486.433126
10.0,354,490.838741
21.0,777,500.241372
9.0,508,506.320494
20.0,757,514.914115
26.0,774,524.54818
12.0,552,531.054149
21.0,747,540.267324
14.0,591,547.661535
16.0,530,554.018246
9.0,345,557.769
28.0,869,568.541869
11.0,462,573.783176
13.0,597,581.250873
14.0,641,589.049307
8.0,388,593.794674
13.0,615,601.438796
12.0,574,608.111396
12.0,414,613.003831
21.0,668,621.006092
12.0,569,628.190216
19.0,544,634.688307
30.0,785,644.206744
15.0,540,650.656367
22.0,513,656.908979
30.0,660,664.88003
22.0,726,673.40104
25.0,463,679.268021
22.0,693,687.536416
8.0,297,690.946495
21.0,701,699.917084
19.0,791,709.477636
16.0,707,717.831136
22.0,738,727.025953
14.0,418,732.018473
13.0,507,738.210833
12.0,542,744.659378
24.0,642,752.496037
11.0,544,758.999107
19.0,742,768.263854
14.0,398,773.069138
13.0,525,779.462824
15.0,558,786.090354
9.0,524,792.524683
12.0,453,797.736128
14.0,535,804.185787
15.0,551,811.382315
15.0,655,819.345113
10.0,492,824.860258
18.0,690,833.690401
19.0,725,842.136094
22.0,693,850.360746
19.0,632,858.158563
27.0,851,868.940073
10.0,473,874.284822
11.0,369,878.860866
17.0,704,887.83294
24.0,846,897.79042
12.0,407,902.6864
17.0,749,912.036258
15.0,432,917.118001
29.0,849,927.826724
22.0,700,936.152797
20.0,661,944.249694
22.0,700,952.655157
13.0,632,960.63614
14.0,482,966.694793
11.0,423,971.68513
12.0,466,977.659203
