# {"t_start": 1587191602.0074246, "env_id": "MiniGrid-Empty-16x16-v0"} 
r,l,t
0,1024,9.303661
0,1024,16.832938
0,1024,24.496232
0,1024,32.088609
0,1024,40.132064
0,1024,48.064559
0.175586,938,55.327387
0,1024,63.164579
0,1024,70.974652
0.538574,525,74.803988
0.86377,155,75.846019
0.648438,400,78.830919
0.74248,293,81.273812
0.90332,110,81.795879
0.833008,190,83.375087
0.806641,220,85.07234
0.596582,459,88.316994
0.738086,298,90.990891
0.530664,534,95.101056
0.584277,473,98.368099
0.811914,214,100.074822
0.849707,171,101.190789
0.75918,274,103.520385
0.8875,128,104.454742
0.923535,87,104.880009
0.920898,90,105.64973
0.595703,460,109.383384
0.940234,68,109.71208
0.896289,118,110.670218
0.91123,101,111.54631
0.942871,65,111.853086
0.877832,139,112.916014
0.764453,268,114.927234
0.520117,546,119.158797
0.960449,45,119.348375
0.941992,66,119.970876
0.42959,649,124.901463
0.329395,763,130.590222
0.838281,184,131.754144
0.835645,187,133.282694
0.966602,38,133.488151
0.540332,523,137.354188
0.778516,252,139.283581
0.955176,51,139.52026
0.840039,182,141.055563
0.963965,41,141.230381
0.888379,127,142.250265
0.585156,472,145.930799
0.862012,157,147.089867
0.799609,228,148.940743
0.71875,320,151.190856
0.69502,347,153.841514
0.933203,76,154.158951
0.923535,87,154.934705
0.764453,268,156.828311
0.966602,38,157.432259
0.953418,53,157.693997
0.968359,36,157.847004
0.910352,102,158.646759
0.969238,35,158.818542
0.862891,156,160.28914
0.952539,54,160.594122
0.938477,70,161.223293
0.958691,47,161.491452
0.952539,54,161.722042
0.859375,160,163.230225
0.890137,125,164.253376
0.956055,50,164.512162
0.800488,227,166.320229
0.965723,39,166.52978
0.970117,34,166.704575
0.96748,37,167.263831
0.946387,61,167.548663
0.804883,222,169.289088
0.975391,28,169.434111
0.963965,41,169.622393
0.966602,38,170.182236
0.973633,30,170.352785
0.973633,30,170.478396
0.973633,30,170.605948
0.964844,40,171.234517
0.97627,27,171.365302
0.974512,29,171.486941
0.973633,30,171.614819
0.973633,30,172.167531
0.971875,32,172.348181
0.970996,33,172.515409
0.97627,27,172.652976
0.974512,29,172.790641
0.971875,32,173.270138
0.919141,92,173.687667
0.972754,31,174.228873
0.970117,34,174.38787
0.974512,29,174.525533
0.937598,71,175.19944
0.972754,31,175.331111
0.97627,27,175.455506
0.952539,54,176.136312
0.97627,27,176.277201
0.971875,32,176.443207
0.974512,29,176.591744
0.969238,35,177.124061
0.963965,41,177.337888
0.915625,96,178.151087
0.975391,28,178.278862
0.975391,28,178.398539
0.86377,155,179.436963
0.974512,29,179.896871
0.975391,28,180.062118
0.97627,27,180.178459
