# {"t_start": 1587154265.2022989, "env_id": "MiniGrid-Empty-16x16-v0"} 
r,l,t
0.25293,850,8.285042
0,1024,13.103833
0,1024,17.982409
0,1024,22.810543
0.891895,123,23.396163
0.711719,328,25.023618
0.656348,391,26.827171
0.937598,71,27.042031
0.797852,230,28.14838
0.513086,554,30.694854
0.761816,271,32.130913
0.431348,647,35.284305
0.67832,366,36.815437
0.589551,467,39.128685
0.906836,106,39.682615
0.660742,386,41.47727
0.640527,409,43.369664
0.778516,252,44.605755
0.857617,162,45.291429
0.968359,36,45.614271
0.834766,188,46.386689
0.931445,78,46.832006
0.859375,160,47.535606
0.841797,180,48.327269
0.925293,85,48.804498
0.891895,123,49.393743
0.774121,257,50.590421
0.819824,205,51.608737
0.438379,639,54.59644
0.166797,948,59.030882
0.433105,645,62.069206
0.679199,365,63.797009
0.849707,171,64.530951
0.760938,272,65.797846
0.63877,411,67.963027
0.659863,387,69.699503
0.96748,37,69.830733
0.956055,50,69.97944
0.460352,614,72.884623
0.40498,677,76.001348
0.652832,395,77.874797
0.963086,42,78.226166
0.969238,35,78.331949
0.631738,419,80.257446
0.760938,272,81.528875
0.410254,671,84.865387
0.956055,50,85.016734
0.847949,173,85.724374
0.737207,299,87.224192
0.412891,668,90.371459
0.676562,368,92.083724
0.962207,43,92.21271
0.953418,53,92.566139
0.730176,307,93.925204
0.860254,159,94.636167
0.931445,78,95.094255
0.963965,41,95.213727
0.697656,344,96.883582
0.893652,121,97.509555
0.873437,144,98.161733
0.715234,324,99.539293
0.850586,170,100.521087
0.851465,169,101.232232
0.835645,187,102.26401
0.851465,169,103.009673
0.843555,178,103.740371
0.85498,165,104.6756
0.963965,41,104.824943
0.965723,39,104.936708
0.891016,124,105.518018
0.700293,341,107.144588
0.907715,105,107.665568
0.768848,263,108.900897
0.915625,96,109.191962
0.963965,41,109.532516
0.825098,199,110.343764
0.724902,313,111.921667
0.965723,39,112.033991
0.648438,400,113.827245
0.583398,474,116.085016
0.876074,141,116.707082
0.969238,35,116.807201
0.679199,365,118.542097
0.334668,757,122.171833
0.796094,232,123.260338
0.706445,334,124.72967
0.729297,308,126.324234
0.950781,56,126.484735
0.447168,629,129.467477
0.917383,94,129.979442
0.693262,349,131.707024
0.837402,185,132.478316
0.543848,519,134.873707
0.941992,66,135.26689
0.949902,57,135.446423
0.637891,412,137.356247
0.754785,279,138.772168
0.705566,335,140.220654
0.949023,58,140.573549
0.912988,99,140.870624
0.95166,55,141.26653
0.95957,46,141.396486
0.961328,44,141.730188
0.96748,37,141.864194
0.448047,628,144.86134
0.974512,29,144.957182
0.956055,50,145.105074
0.941113,67,145.525005
0.929688,80,145.754361
0.701172,340,147.460483
0.958691,47,147.796139
0.302148,794,151.483615
0.928809,81,151.731408
0.836523,186,152.690883
0.961328,44,152.812179
0.973633,30,152.897192
0.913867,98,153.409471
0.821582,203,154.437704
0.525391,540,156.947554
0.904199,109,157.499622
0.679199,365,159.251297
0.949902,57,159.436757
0.947266,60,159.825907
0.71875,320,161.23379
0.919141,92,161.721467
0.835645,187,162.478704
0.717871,321,164.056448
0.656348,391,165.902314
0.941992,66,166.092075
0.899805,114,166.614869
0.744238,291,167.907896
0.912109,100,168.411741
0.51748,549,171.095037
