# {"t_start": 1587198300.7619197, "env_id": "MiniGrid-Empty-16x16-v0"} 
r,l,t
0,1024,9.552208
0,1024,17.254347
0,1024,24.929813
0,1024,32.758852
0,1024,40.718691
0,1024,48.637223
0,1024,56.29139
0,1024,64.335282
0,1024,72.078764
0,1024,79.778273
0.566699,493,83.597888
0.172949,941,90.891663
0.75127,283,92.954206
0.885742,130,93.946026
0,1024,101.63984
0.255566,847,108.095805
0.898047,116,108.655515
0.563184,497,112.439334
0.956055,50,113.040514
0.920898,90,113.421149
0.921777,89,114.279315
0.958691,47,114.47696
0.558789,502,118.232484
0,1024,126.192348
0.956934,49,126.786169
0.631738,419,129.768155
0.865527,153,130.816105
0.405859,676,136.190185
0.605371,449,139.473733
0.575488,483,143.279554
0.944629,63,143.552037
0.865527,153,145.018747
0.844434,177,146.351347
0.96748,37,146.537981
0.181738,931,153.448261
0.95957,46,154.122055
0.802246,225,155.900148
0.912109,100,156.399857
0.936719,72,157.103021
0.61416,439,160.252239
0.624707,427,163.749273
0.92793,82,164.102582
0.952539,54,164.73283
0.855859,164,165.8648
0.840039,182,167.071106
0.306543,789,173.357747
0.876074,141,174.335248
0.468262,605,178.602091
0.653711,394,181.908717
0.963965,41,182.089754
0.968359,36,182.248353
0.85498,165,183.403693
0.86377,155,184.958058
0.924414,86,185.360324
0.378613,707,190.826995
0.841797,180,191.959791
0.868164,150,192.993433
0.963086,42,193.647811
0.625586,426,196.894549
0.412891,668,201.823261
0.94375,64,202.613442
0.927051,83,202.990448
0.433105,645,207.93851
0.938477,70,208.613298
0.57373,485,212.276967
0.968359,36,212.47282
0.81543,210,214.205173
0.720508,318,216.33608
0.894531,120,217.256896
0.781152,249,219.21936
0.933203,76,220.024497
0.804004,223,221.42774
0.830371,193,223.213717
0.789062,240,225.029947
0.909473,103,225.837064
0.549121,513,229.748389
0.449805,626,234.362784
0.894531,120,234.967362
0.738086,298,237.453635
0.95166,55,237.70646
0.865527,153,238.742533
0.957812,48,239.411642
0.660742,386,242.272702
