# {"t_start": 1587156822.1022544, "env_id": "MiniGrid-Empty-16x16-v0"} 
r,l,t
0,1024,7.741697
0,1024,12.705619
0,1024,17.613344
0,1024,22.392061
0,1024,27.145115
0,1024,31.990032
0.548242,514,34.61719
0.626465,425,36.649763
0.82334,201,37.453243
0.706445,334,39.132242
0.689746,353,40.885884
0.676562,368,42.656444
0,1024,47.539079
0.923535,87,47.800351
0.54209,521,50.220329
0.81543,210,51.276039
0.896289,118,51.862835
0.60625,448,53.854425
0.184375,928,58.485353
0.856738,163,59.190135
0.761816,271,60.398086
0.900684,113,60.928549
0.709082,331,62.523584
0.874316,143,63.20622
0.579883,478,65.31756
0.890137,125,65.927522
0.738086,298,67.488175
0.712598,327,68.881223
0.766211,266,70.138186
0.962207,43,70.475509
0.75127,283,71.763448
0.757422,276,73.035936
0.789062,240,74.240189
0.965723,39,74.359157
0.873437,144,75.004199
0.60625,448,77.223531
0.85498,165,77.936409
0.861133,158,78.623101
0.968359,36,78.974594
0.888379,127,79.56924
0.524512,541,82.062167
0.682715,361,83.788082
0.256445,846,87.575544
0.954297,52,87.99473
0.408496,673,91.132225
0.779395,251,92.345993
0.881348,135,92.963437
0.954297,52,93.118588
0.95957,46,93.456269
0.921777,89,93.711291
0.804004,223,94.812705
0.636133,414,96.730835
0.945508,62,97.136417
0.914746,97,97.698522
0.905078,108,98.185885
0.753906,280,99.474081
0.912988,99,99.768588
0.907715,105,100.317004
0.906836,106,100.861678
0.83125,192,101.871498
0.449805,626,104.84532
0.928809,81,105.113387
0.876074,141,105.727569
0.828613,195,106.740474
0.92793,82,106.980108
0.777637,253,108.181408
0.934082,75,108.612809
0.95957,46,108.744731
0.956934,49,109.109609
0.904199,109,109.656551
0.799609,228,110.574106
0.648438,400,112.431526
0.972754,31,112.770381
0.954297,52,112.926713
0.913867,98,113.444357
0.965723,39,113.554263
0.841797,180,114.514294
0.75127,283,115.792684
0.825098,199,116.582754
0.964844,40,116.905294
0.964844,40,117.027217
0.548242,514,119.459767
0.714355,325,121.08044
0.974512,29,121.187768
0.844434,177,121.899899
0.776758,254,123.095492
0.929688,80,123.551193
0.524512,541,126.203859
0.737207,299,127.518067
0.17998,933,131.960699
0.457715,617,134.648166
0.968359,36,134.971789
0.948145,59,135.152654
0.825098,199,136.169939
