# {"t_start": 1587147657.8437686, "env_id": "MiniGrid-Empty-6x6-v0"} 
r,l,t
0,144,5.429848
0,144,6.160233
0,144,6.833066
0.13125,139,7.539865
0.8,32,7.653005
0,144,8.396992
0.76875,37,8.798508
0.4125,94,9.133313
0,144,9.853543
0,144,10.805057
0.55,72,11.055365
0.80625,31,11.167338
0,144,12.125131
0,144,12.900023
0,144,13.654983
0,144,14.394042
0.83125,27,14.484982
0,144,15.211447
0.925,12,15.254848
0.61875,61,15.71858
0.1375,138,16.467414
0.90625,15,16.515521
0.53125,75,17.011905
0.375,100,17.346199
0.79375,33,17.724941
0.91875,13,17.772756
0.7875,34,17.883116
0.375,100,18.444042
0.7,48,18.595902
0.5625,70,19.086085
0.6125,62,19.28383
0.25625,119,19.950585
0.36875,101,20.581989
0.6625,54,20.770636
0.53125,75,21.283696
0.9,16,21.340178
0.39375,97,21.906125
0.33125,107,22.527297
0,144,23.282726
0,144,24.025614
0.7875,34,24.145549
0.55,72,24.645479
0.86875,21,24.718765
0,144,25.457307
0.9125,14,25.505822
0.95,8,25.533005
0.13125,139,26.267582
0.4625,86,26.787961
0.59375,65,27.00282
0.91875,13,27.305747
0.9375,10,27.358557
0.675,52,27.556913
0.85625,23,27.639655
0.85625,23,27.720836
0.8625,22,28.050142
0.9375,10,28.097454
0.94375,9,28.12746
0.43125,91,28.446942
0.41875,93,29.042061
0.94375,9,29.073613
0.125,140,29.836078
0.80625,31,30.190593
0,144,30.930711
0.4,96,31.28129
0.44375,89,31.837412
0.44375,89,32.380263
0.28125,115,33.013774
0.6625,54,33.188484
0.86875,21,33.253762
0.48125,83,33.772208
0.95,8,33.797491
0,144,34.536625
0.5625,70,35.021119
0.9375,10,35.056688
0.83125,27,35.143044
0.8375,26,35.226778
0.625,60,35.673614
0.45,88,35.97456
0.6375,58,36.415537
0.6,64,36.638311
0.88125,19,36.702002
0.10625,143,37.638992
0.66875,53,37.826545
0.3375,106,38.416571
0.5875,66,38.619739
0.95,8,38.643301
0.90625,15,38.688823
0.91875,13,39.003905
0.20625,127,39.69118
0.4875,82,39.965268
0.95625,7,39.987253
0.84375,25,40.065883
0.89375,17,40.361046
0.15,136,41.066298
0.6125,62,41.269269
0.76875,37,41.383959
0.90625,15,41.680073
0.86875,21,41.750121
0.65625,55,41.944999
0.95,8,41.973342
0.75,40,42.347292
0.65625,55,42.569326
0.95,8,42.597877
0.35,104,43.208768
0.80625,31,43.302497
0.40625,95,43.857555
0.75,40,43.992827
0,144,44.735014
0.9375,10,44.768209
0.4,96,45.351367
0.48125,83,45.903708
0.84375,25,45.996883
0.95625,7,46.026638
0.9,16,46.087933
0.8,32,46.198768
0.5,80,46.750421
0.56875,69,47.209864
0.675,52,47.406854
0.95,8,47.433096
0.81875,29,47.52653
0.95625,7,47.549054
0.6625,54,48.011316
0.81875,29,48.115263
0.8625,22,48.190405
0.85625,23,48.269191
0.7,48,48.671856
0.8875,18,48.732949
0.59375,65,48.936322
0.8,32,49.255289
0,144,49.991089
0.86875,21,50.064455
0.95,8,50.089334
0.61875,61,50.272199
0.93125,11,50.305516
0.8375,26,50.622963
0.78125,35,50.731064
0.675,52,50.888604
0.65,56,51.350132
0.575,68,51.560416
0.7,48,51.969706
0.93125,11,52.010679
0.55625,71,52.240837
0.8,32,52.609615
0,144,53.366408
0.8625,22,53.44612
0.95,8,53.471917
0.26875,117,54.085132
0.75625,39,54.204066
0.79375,33,54.312825
0,144,55.249871
0.95625,7,55.276045
0.71875,45,55.418243
0.91875,13,55.45742
0.78125,35,55.572875
0.31875,109,56.250975
0.925,12,56.293073
0.93125,11,56.330867
0.76875,37,56.734061
0.925,12,56.785623
0.61875,61,56.989861
0.7125,46,57.407605
0.8875,18,57.478305
0.875,20,57.549066
0.21875,125,58.181213
0.93125,11,58.235715
0.8375,26,58.326446
0.44375,89,58.909839
0.825,28,59.005594
